,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.076460615,0.06597811,0.056574687,0.1675659,0.08863882,0.17419454,0.17727764,0.06628642,0.20517959,0.109912135,0.14644673,0.13318945,0.098196395,0.073069215,0.095575765,0.104054265,0.13765994,0.17018652,0.09295514,0.18714352,0.14105134,0.13195622,0.12532757,0.05457068
1,0.13997225,0.092338525,0.08910128,0.08848466,0.0792354,0.09958378,0.16864498,0.09511331,0.17157392,0.11761986,0.08755974,0.08046863,0.077231385,0.098042235,0.084014185,0.06952366,0.13735163,0.0846308,0.089717895,0.0741483,0.089872055,0.14135964,0.09634654,0.0812394
2,0.115615845,0.11669493,0.11607831,0.10497919,0.12671497,0.10297518,0.11176199,0.112378605,0.12686913,0.11253276,0.12948975,0.15492524,0.108987205,0.11284107,0.12178203,0.11253276,0.111607835,0.11638662,0.11777401,0.11715739,0.099892095,0.11946971,0.11253276,0.10929552
3,0.18005241,0.14120549,0.105595805,0.09095113,0.10929552,0.09542161,0.11376599,0.09742562,0.09788808,0.117311545,0.12008633,0.103129335,0.09018036,0.087251425,0.11515339,0.120702945,0.12101125,0.123940185,0.10713735,0.11777401,0.13380608,0.120702945,0.14058886,0.13010636
4,0.121627875,0.1191614,0.14475104,0.118236475,0.10944967,0.1489132,0.113149375,0.11114537,0.10636658,0.08709727,0.09619238,0.08540157,0.12193618,0.09264683,0.11546169,0.16278711,0.11946971,0.108216435,0.083089255,0.13596423,0.12702328,0.12918144,0.11268691,0.11253276
5,0.13904732,0.093880065,0.11114537,0.136735,0.16109142,0.15384616,0.082318485,0.07676892,0.10205025,0.07738554,0.092338525,0.11854478,0.11022044,0.14783414,0.10759982,0.11715739,0.15862495,0.16016649,0.16155387,0.13211037,0.13041468,0.12810236,0.10513335,0.11592416
6,0.11422846,0.1709573,0.12270695,0.111607835,0.10467088,0.10590412,0.073994145,0.08663481,0.08432249,0.09341761,0.16895328,0.08910128,0.09449668,0.13164791,0.13365191,0.110682905,0.19099738,0.10544165,0.15461692,0.10682904,0.17311546,0.13781409,0.11114537,0.108062275
7,0.098042235,0.064744875,0.10960382,0.109757975,0.12671497,0.10497919,0.16463697,0.15985818,0.10759982,0.14290118,0.13211037,0.17357792,0.09449668,0.12008633,0.11191614,0.16664097,0.13041468,0.13920148,0.13534762,0.20733775,0.17681517,0.11253276,0.12347773,0.1452135
8,0.10759982,0.17311546,0.111607835,0.08016032,0.0985047,0.10605827,0.09264683,0.13519347,0.08216433,0.11869894,0.12517342,0.104825035,0.13072298,0.109757975,0.13211037,0.09079698,0.117311545,0.1553877,0.11854478,0.110682905,0.119007245,0.11006629,0.11191614,0.114074305
9,0.102358565,0.11037459,0.11207029,0.13133961,0.13411438,0.14213042,0.083860025,0.09326345,0.07291506,0.108062275,0.10497919,0.1296439,0.10852474,0.10127948,0.13966395,0.1242485,0.09449668,0.12024048,0.110682905,0.10467088,0.07507322,0.16371204,0.096500695,0.093880065
10,0.13935563,0.13241868,0.14737166,0.11946971,0.08370587,0.082318485,0.14459689,0.12779404,0.17743179,0.1330353,0.16818252,0.08262679,0.08601819,0.1655619,0.08786804,0.095729925,0.11114537,0.11546169,0.12301526,0.100662865,0.10852474,0.11700324,0.1587791,0.15369199
11,0.12779404,0.12116541,0.18914753,0.11299522,0.114074305,0.10436257,0.12347773,0.11376599,0.14382611,0.108216435,0.16186218,0.15461692,0.14737166,0.106520735,0.088176355,0.18328966,0.16463697,0.1293356,0.11638662,0.10775397,0.15384616,0.12209033,0.11808232,0.12825651
12,0.110682905,0.1018961,0.12378603,0.1002004,0.08755974,0.096500695,0.11854478,0.09295514,0.105749965,0.108987205,0.09418838,0.093880065,0.15800832,0.14629258,0.16139972,0.09018036,0.10112533,0.14767997,0.13950978,0.11469092,0.12702328,0.11376599,0.16448282,0.15091722
13,0.09788808,0.10682904,0.090642825,0.11253276,0.09018036,0.09711731,0.062432557,0.09033451,0.11623246,0.10127948,0.12347773,0.11438261,0.09172191,0.08355172,0.07861877,0.15631263,0.092338525,0.101433635,0.11129952,0.14660089,0.12178203,0.10667489,0.1018961,0.11222445
14,0.065669805,0.09002621,0.07276091,0.13257284,0.08956374,0.15261292,0.12579004,0.12748574,0.12347773,0.073839985,0.08216433,0.084784955,0.17604439,0.14644673,0.09418838,0.13796824,0.10205025,0.11700324,0.13226452,0.12332357,0.136735,0.10297518,0.07769385,0.07522738
15,0.07861877,0.10081702,0.098196395,0.13041468,0.086480655,0.13550177,0.109912135,0.10282103,0.08925544,0.073994145,0.094034225,0.0744566,0.08339757,0.07861877,0.09495915,0.12008633,0.09372591,0.10127948,0.08509326,0.087251425,0.09172191,0.10251272,0.09696316,0.100662865
16,0.08617234,0.09773393,0.08663481,0.07676892,0.06489903,0.06489903,0.11006629,0.09156775,0.10544165,0.0863265,0.08540157,0.095575765,0.075689845,0.07831047,0.08678896,0.07738554,0.09418838,0.08601819,0.09341761,0.08601819,0.09095113,0.096500695,0.084014185,0.08447664
17,0.1330353,0.09341761,0.10775397,0.12548174,0.09835055,0.09542161,0.0795437,0.094034225,0.09110529,0.08755974,0.11885309,0.13658085,0.08355172,0.081393555,0.10605827,0.09218437,0.07461076,0.13180207,0.09511331,0.06320333,0.07938955,0.07630646,0.096500695,0.078927085
18,0.08940959,0.079697855,0.08493911,0.09218437,0.08154771,0.084784955,0.09218437,0.09295514,0.08432249,0.09835055,0.08108525,0.10467088,0.079852015,0.058270387,0.0761523,0.075844,0.0792354,0.0812394,0.07692308,0.09203021,0.09588408,0.10282103,0.07769385,0.09018036
19,0.09526746,0.06613226,0.11530754,0.08216433,0.0863265,0.07214429,0.0744566,0.051333435,0.117311545,0.098196395,0.08447664,0.09095113,0.09187606,0.08278095,0.08324341,0.08201017,0.08201017,0.09449668,0.07831047,0.07676892,0.08278095,0.08016032,0.08355172,0.0795437
20,0.08586404,0.09156775,0.08786804,0.08540157,0.09773393,0.08339757,0.08324341,0.08678896,0.08108525,0.08031447,0.085555725,0.081393555,0.083860025,0.08447664,0.08108525,0.079852015,0.08000617,0.08324341,0.085555725,0.086480655,0.08786804,0.0795437,0.07630646,0.10035455
21,0.09835055,0.078927085,0.08247264,0.07738554,0.08016032,0.08262679,0.07044859,0.06443656,0.06705719,0.09218437,0.074764915,0.07877293,0.0792354,0.07661477,0.078927085,0.08016032,0.08247264,0.080622785,0.08786804,0.08370587,0.09018036,0.09249268,0.08339757,0.09095113
22,0.09372591,0.12286111,0.1259442,0.08509326,0.08093109,0.083860025,0.08601819,0.08201017,0.0792354,0.08416834,0.08709727,0.0863265,0.0829351,0.09018036,0.08925544,0.07183598,0.06443656,0.08278095,0.07738554,0.08154771,0.07461076,0.094804995,0.07291506,0.071373515
23,0.114845075,0.10667489,0.07152767,0.088176355,0.07877293,0.11623246,0.11361184,0.134731,0.115770005,0.09742562,0.11114537,0.09526746,0.085555725,0.09357176,0.099892095,0.07769385,0.14505935,0.101433635,0.08755974,0.08956374,0.11854478,0.08925544,0.09264683,0.09927548
24,0.08940959,0.086480655,0.088947125,0.09835055,0.104825035,0.11253276,0.10960382,0.078002155,0.045321412,0.11037459,0.09341761,0.026052104,0.095729925,0.09326345,0.10467088,0.095575765,0.105749965,0.091413595,0.07091105,0.073069215,0.0622784,0.1743487,0.109912135,0.11268691
25,0.091413595,0.082318485,0.08586404,0.0985047,0.095729925,0.08509326,0.09172191,0.075689845,0.096500695,0.09125944,0.078927085,0.09788808,0.07183598,0.098042235,0.08185602,0.1259442,0.12871897,0.11684908,0.13056883,0.1299522,0.111607835,0.09603823,0.054416526,0.092338525
26,0.012486512,0.10451672,0.11083706,0.03807615,0.04008016,0.059966087,0.12532757,0.11222445,0.0795437,0.08247264,0.088022195,0.10004625,0.067211345,0.13426854,0.10682904,0.09958378,0.09619238,0.07121936,0.0052412516,0.07538153,0.12440265,0.06659473,0.06782796,0.095729925
27,0.07861877,0.09033451,0.070602745,0.06335749,0.08077694,0.08278095,0.06505318,0.03977185,0.08016032,0.047171265,0.073994145,0.0,0.06829043,0.0707569,0.07029443,0.077231385,0.07029443,0.06936951,0.06875289,0.05796208,0.043317404,0.07322337,0.06150763,0.078156315
