,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,12.500789,10.629825,1.4780942,43.050217,17.99046,4.9884405,0.64587367,10.593807,3.2684338,20.290705,0.23869354,14.810215
layer_1,0.84606797,4.594617,11.069701,7.248929,2.5883243,1.2736286,38.94819,1.6889861,5.064563,6.4791207,3.844596,15.05606
layer_2,1.3051507,10.175363,0.9439373,1.1642245,0.5561447,10.53576,4.0897355,14.497647,3.1860864,78.31175,2.232638,2.9772913
layer_3,1.1061192,20.311445,16.030493,6.966745,8.024101,30.07823,8.850141,8.684523,5.9657335,1.8961096,4.9092607,6.697992
layer_4,0.79947555,4.6068563,4.6996055,22.820778,13.844045,5.149576,1.389998,2.8930569,1.9339145,8.55758,1.8592213,2.0548646
layer_5,2.1560209,1.4791487,7.7633405,6.5681105,12.488325,20.620325,4.448007,7.3984084,12.236624,24.474785,7.883807,3.5701911
layer_6,18.308422,2.3655703,0.87725353,16.874186,4.770962,2.0911546,4.0888515,0.86372936,5.1143756,0.85185105,18.407026,4.5533237
layer_7,1.9814848,4.550412,22.114344,57.078194,1.3276159,3.3069053,6.652235,11.488664,5.024496,4.406071,22.257551,21.720081
layer_8,6.566788,2.8296723,8.437055,64.98427,0.36568233,3.6235833,3.955222,13.770166,41.701572,25.739471,5.6321635,9.027751
layer_9,2.9995127,9.022413,3.332397,27.968056,9.882014,15.168104,39.530727,9.101201,4.2392926,2.0686748,1.592921,9.09831
layer_10,45.998814,2.4261281,1.2712694,3.8819957,24.448248,14.421748,20.666302,6.547105,4.9191623,3.9773815,6.564207,1.2621212
layer_11,41.413597,36.518536,1.7093397,37.563072,11.500519,17.776104,6.348582,7.5145082,10.872759,12.12154,28.082546,6.9734907
