,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,7.1567273,0.63717717,3.2601497,0.16834062,1.9651064,2.2124398,1.8837327,3.8912845,1.4774797,0.8034071,1.483707,1.7185487,0.4759425,0.5670349,0.4001414,1.0670698,0.5664082,3.7641046,0.85849816,0.7592733,2.3347454,3.541894,0.7933482,3.7888541,2.792587,3.1449678,2.6815932,1.7032514,0.30804485,0.19325562,0.32981876,0.020071732
layer_1,1.987539,3.7865613,0.30842102,1.3061471,0.5354862,4.089456,0.5242849,0.45915237,0.4309691,0.14946346,2.7252426,0.8399023,0.29208267,0.25445205,0.1281563,0.58092153,1.2347314,2.7517533,0.19580011,0.2598609,1.8048128,0.10235046,0.016999811,0.0006147258,2.0390823,0.024265105,0.1792555,0.1639922,1.2124548,1.7302831,1.8863876,0.64786667
layer_2,1.9778364,0.14763449,0.9244936,0.124683194,1.707986,0.24963666,0.18589386,2.2987933,0.2311677,0.8836143,0.46089935,1.6236221,0.80834794,0.21061134,0.060186543,0.07094996,0.3153927,0.6110203,0.9113982,1.1281323,0.0023921079,0.13199772,0.10593222,0.20873596,0.60158986,1.9137999,0.0154692335,0.14463066,0.59688294,0.24253911,0.66179484,4.6319623
layer_3,0.48460186,0.2378579,2.2296603,0.67178106,0.37370715,2.011362,1.2856369,0.6309088,2.9969761,0.50790274,2.7661357,1.055372,0.2716541,0.90405124,0.30599105,1.1517729,0.5582131,1.3859766,0.81156296,0.60834527,0.4502281,1.1802576,1.110294,0.45041013,1.5736529,0.17771953,2.2665188,0.23830107,2.4355235,0.92828596,0.75217336,1.0663234
layer_4,0.090531394,1.4681553,0.74311596,0.23782611,2.243791,1.2661684,0.82364213,1.1410897,0.9908247,1.7571985,1.2094481,0.47640872,2.6251698,3.8366802,0.45140696,0.8356873,0.009441127,3.0243134,0.8540113,0.16825178,0.4665799,0.27496472,1.4813895,1.2668633,3.6415823,0.53448915,1.0975575,2.1268263,0.6430473,0.07636809,0.26849714,1.7441661
layer_5,0.3871377,0.31900665,4.016648,3.4203103,0.69410795,0.07814702,0.4547724,0.11349313,0.044149864,0.0231461,0.005706471,6.014244e-05,1.7570232,3.5012734,1.6374952,1.6623816,2.8134558,1.0626311,1.7640624,0.9792395,3.9521093,0.2537202,0.29712743,0.35372886,0.9125785,3.142143,1.0825622,0.6893871,1.2938733,2.1919081,1.0734774,0.5092583
layer_6,2.7080526,2.6496217,2.7156348,5.6819916,1.7008373,1.9992913,0.7373118,2.3341942,0.23737668,0.102883436,0.14800869,0.029233133,0.71889603,1.150588,0.6110097,2.2738278,1.3164442,2.665849,1.1006798,1.0561047,0.9557554,2.8495398,3.2658682,0.6450397,1.6911355,0.60902196,1.1087539,0.71584064,1.225833,1.6043355,1.5979619,1.6240032
layer_7,2.9395425,1.3261633,1.2508868,1.1607536,1.4181043,0.044012412,0.37553483,1.8017453,0.7267673,0.105933115,1.0003484,1.2461396,0.19995277,1.6308513,1.580785,1.9445279,4.071691,2.826494,0.6082788,1.8818122,0.84798235,0.6465545,0.5973386,0.7642264,1.2501572,1.1811601,1.1904491,1.1804364,0.1344603,0.24876627,0.43975344,4.228736
layer_8,0.95133173,0.754342,1.3437574,0.7305796,0.7925623,1.6275444,1.4434763,1.2437371,1.3684635,3.2341204,1.4921175,4.843772,2.1853833,1.1956848,1.8159765,1.4598708,0.63790274,0.031957604,0.06282111,0.0012679476,0.37492818,0.4251023,1.9832404,0.9211519,0.79664814,1.0968114,3.4526742,0.8279307,0.93874955,2.9332473,0.44207472,0.32584578
layer_9,1.0645511,0.9197176,0.9635471,1.8796011,4.000987,2.126822,1.997075,2.748694,0.028166797,0.55765504,0.092307895,4.2556663,0.09170063,2.4905803,3.1014042,1.4953123,0.15113832,0.04301665,0.2657813,2.5710557,3.4563637,0.24042565,0.7304886,0.5722169,0.24777155,1.7667928,3.0999258,0.5653468,2.4421086,1.2718977,7.7745266,4.1786776
layer_10,1.2279629,0.076597236,0.0065626986,0.5601183,2.510247,1.9649701,0.2226896,4.299883,2.6372068,1.6653535,1.2624198,1.2608602,1.1319968,0.33005014,0.18697609,0.62546676,2.8600645,0.4934274,1.0526688,2.4704704,0.055021856,0.30605504,0.35728833,0.03665743,0.44735232,0.39955136,0.1443146,0.8203378,4.3573256,2.162766,0.8575463,0.8022028
layer_11,0.81661177,0.90530735,0.6702136,1.0983692,0.30355704,0.1687843,0.094899885,0.26272303,1.9238185,2.7739444,1.0286514,1.0405712,0.21503916,0.077910796,0.07840287,0.6224598,7.2389445,1.9748982,0.14227806,2.113313,0.43645936,0.7733668,0.8778264,0.368011,0.4463764,0.4790884,0.04950984,0.8878594,2.4111392,0.8195388,2.808902,1.6021838
layer_12,0.09384407,0.073120065,0.39157188,1.1677623,0.52256703,0.20421644,0.6244135,0.42436403,2.2816553,3.9514983,0.8731248,2.1801138,0.07932929,0.20976135,0.09726039,0.13317245,0.67487174,0.8529735,0.054570068,3.393469,1.1077627,1.9587666,1.400923,2.3502977,0.44132125,0.9519829,1.5735502,1.6092447,0.16340464,0.06433044,0.6406807,0.053948816
