,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,9.590293,1.2485678,2.6774166,0.5358074,0.61718154,0.6333547,0.5549744,2.4372687,1.7053337,0.86416733,1.3297203,4.5268054,0.32142052,0.39080542,0.1808438,2.653642,0.55149275,8.143962,3.279715,0.58538383,7.3474913,11.2751255,2.8058605,14.136293,0.87468565,0.48055905,0.78753734,0.41394377,0.93990856,0.053225365,0.7475089,0.0037550705
layer_1,2.217312,2.4658334,4.2269483,3.0276415,0.7399885,1.9112337,0.48685652,0.49691555,2.5865114,0.78367597,7.343979,1.2516128,1.5261592,0.19649813,0.105353415,1.0090353,1.2043239,10.588271,0.27079096,1.2773833,1.5227511,0.4825123,0.6870276,0.14871803,0.45885825,0.01851132,0.07156192,0.16244553,4.3392034,6.0858245,2.7550154,1.2219183
layer_2,9.470185,0.9387223,4.674821,0.6989234,6.6565957,1.2180197,1.2884349,4.3178196,0.37895757,0.5337542,5.5514827,0.88781065,0.9438362,0.9079343,0.2004121,0.37725917,1.2851375,1.2391123,1.4929769,4.277212,0.033903398,0.23272659,0.095581636,0.52429706,3.3696418,1.5961267,0.1174054,0.79588544,7.3704786,0.9874905,1.0838579,4.9695725
layer_3,1.4554055,0.723068,10.33919,1.1176847,0.5322002,1.3847567,2.4751482,1.1572734,10.437326,3.5803025,3.74067,1.4681594,0.8541899,4.2763796,0.83254,2.6103756,0.85711634,1.5531437,0.74662846,0.8028078,1.8093046,3.4409685,3.708454,1.3139061,2.433636,0.44764543,4.904248,1.3857882,3.8259323,3.4794884,1.4757775,2.7873387
layer_4,0.6462654,4.0100503,1.0787052,0.8676504,4.022505,2.7150214,2.2446356,1.3979485,4.156353,4.4890656,3.6255424,1.2803935,2.0286207,3.936515,0.7015053,1.6743703,0.07481759,6.899453,1.6541629,0.50715756,1.5827612,0.87924445,6.637053,3.3418975,3.2614713,1.2843046,3.8838904,8.798644,1.6219238,0.29893422,1.0387936,3.9362662
layer_5,2.1257308,1.708731,14.713084,7.84076,1.0894463,0.09958559,1.5781165,0.31364766,0.1471953,0.17951575,0.036193155,0.001498336,2.642271,4.0251784,1.519897,2.8953414,5.3584614,2.3168309,12.028624,1.8785388,8.142995,1.4264468,0.43111685,0.7160489,3.5410855,15.189209,2.7739875,1.3129873,4.39281,7.073998,2.0786114,1.4622302
layer_6,2.4145114,6.0013113,3.095642,8.856378,4.4422092,3.8550308,1.4871359,6.162548,0.15468705,0.059174273,0.22010027,0.015556512,2.4601269,2.703359,1.3903147,6.0378585,2.6146297,12.038184,5.642512,2.4751894,4.3118496,10.111984,6.9349265,2.3235703,4.1373568,1.5824176,3.2488468,1.9642761,5.4487557,4.15695,3.150651,2.3098001
layer_7,14.113777,2.8354604,3.8006768,2.6656573,2.4319365,0.19244142,0.46886083,3.6511748,1.870957,0.39023668,3.3155181,4.517842,0.12746195,4.1334233,2.9345105,5.66362,7.6746707,15.058705,3.05445,3.9446566,2.7547617,1.250732,1.1552017,2.432078,3.1345422,3.0560994,2.5744843,2.8500888,0.21035056,0.58709806,0.8902793,8.276281
layer_8,2.0151534,1.3777856,2.6338959,1.2150879,2.028652,3.2089605,3.9130895,2.7996852,1.7108862,6.4994316,7.716502,9.954616,6.80303,1.467846,3.1334393,3.2589777,0.68630403,0.04681194,0.16479318,0.068211555,0.3376333,0.49394053,3.541998,1.465595,2.7168128,4.1650734,2.217829,1.9292691,1.6287787,4.185491,0.7523633,0.51411694
layer_9,2.114872,2.7691672,5.0671983,4.609137,4.341939,3.4328291,4.0673184,11.881286,0.117212236,1.9885286,0.31887034,3.3189056,0.35196206,10.505929,6.164849,3.0135326,0.18645322,0.1946495,0.45441818,3.3383567,8.547699,0.44923735,2.1084204,1.1856799,0.9766469,5.222864,5.582941,2.163911,2.8246634,1.0107546,3.6390355,1.1820488
layer_10,1.5809441,0.05410029,0.018846937,0.6407838,4.8922615,2.1920493,0.43094373,7.8639016,5.149022,1.0616304,1.8620566,1.9999479,2.6981254,0.5085302,0.4508798,1.0900764,5.5345926,0.9357424,5.4988613,5.3525558,0.1707771,0.6300008,0.66130686,0.018655447,0.57667285,0.62596637,0.15476553,1.8977274,8.249214,2.3575735,0.12626413,3.8420525
layer_11,2.0214577,1.7370546,1.5538609,2.1219687,0.51073253,0.17590356,0.11266025,0.59699607,4.425942,1.6612258,1.3566439,0.93837994,0.14357162,0.19814149,0.15706874,0.46704647,2.9936259,2.8939638,0.12129495,3.9151855,0.327658,0.82847685,0.5956268,0.47139242,0.92043984,0.9607995,0.39557463,1.2896649,5.8671107,0.9286266,1.3389171,1.1209927
layer_12,0.90562004,0.16231662,0.65472233,0.97243935,0.676791,0.6692281,1.0780231,0.31648016,4.7684283,6.8838234,3.4576125,6.4324646,0.13735764,0.19793862,0.13994016,0.10078043,1.3408688,1.5237114,0.14309098,2.8662386,1.4391211,1.960681,1.7500591,2.7666228,1.4017217,1.656627,2.045598,1.7070956,0.26429388,0.233318,0.456105,0.2587335
layer_13,0.29588217,0.10373943,0.37436345,1.9446381,0.9434973,2.290899,0.6820613,0.6266853,0.9811738,0.52222615,1.7967259,3.9195662,0.32775855,1.0875959,0.6782648,4.4619327,0.78461516,3.8093736,0.7876921,0.20094791,0.04323458,0.024636393,0.06847361,0.31884652,0.39547774,0.07351612,0.4988378,0.6707605,2.2711494,0.79391605,3.6406574,0.95806783
layer_14,0.4084447,2.234797,0.14965299,0.051100936,3.511744,4.2005444,3.5745327,1.454915,0.41408414,0.16747877,2.226078,0.07968572,0.11570473,0.45613807,0.097854435,0.13258992,1.0259689,3.6036174,10.942956,4.066855,0.09161915,0.10759158,0.19417381,0.59853685,1.5324309,1.1436452,0.55221915,3.4549477,0.07249543,0.078287676,0.09023289,0.121827275
layer_15,2.6606827,1.6965386,1.8300889,2.354085,0.21901391,0.83051145,4.4342737,0.29604384,5.3222623,0.4468295,0.09541802,0.83199704,0.5485561,1.0937923,0.029782733,3.0265925,0.030628705,0.15768625,0.72787166,0.030521123,0.11363101,0.1779967,0.4428667,0.042907495,1.0402708,0.7632294,3.4371674,0.8461726,0.919369,0.10982898,0.20053309,0.14543544
