,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,1,31,0,0,5,12,202,9,0,183,0,2
layer_1,0,0,0,1,0,170,147,0,1,0,0,0
layer_2,2,0,1,1,0,0,3,0,0,0,1,0
layer_3,12,1,0,0,0,0,0,1,0,0,0,0
layer_4,0,0,0,0,0,1,0,0,0,150,0,310
layer_5,0,1,0,24,1,3,0,0,0,0,0,11
layer_6,262,0,84,0,0,0,0,0,0,0,0,0
layer_7,13,188,0,55,202,0,1,0,0,0,52,0
layer_8,19,202,12,197,26,1,0,1,149,0,7,380
layer_9,0,6,0,0,0,19,0,192,0,1,49,128
layer_10,6,0,0,0,0,32,0,177,0,0,3,19
layer_11,0,0,0,0,0,24,0,2,0,5,0,1
