,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,73,0,76,1,6,0,84,77,76,84,60,67
layer_1,77,85,84,69,74,68,72,72,69,69,46,1
layer_2,73,68,60,72,81,65,69,57,63,98,95,69
layer_3,69,69,47,62,69,69,81,93,58,72,69,80
layer_4,72,71,69,94,70,72,72,35,69,69,69,47
layer_5,71,69,87,75,70,70,76,71,69,69,70,69
layer_6,90,72,69,69,71,69,69,69,73,70,69,69
layer_7,92,69,69,69,73,69,69,69,68,69,69,69
layer_8,69,69,69,69,69,69,74,68,70,69,69,70
layer_9,69,69,69,77,69,69,69,69,71,69,69,69
layer_10,69,69,69,69,70,70,69,69,69,70,69,69
layer_11,71,69,69,71,69,69,69,69,73,69,70,69
