,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,58.540092,48.514687,36.53298,32.646416,24.111267,22.118496,28.925957,18.996742,13.56838,17.71173,11.847172,23.473635,15.869764,21.27361,9.436948,20.860113
layer_1,31.582994,56.56445,28.249552,24.391943,19.717646,14.093781,15.939739,30.372677,12.183137,12.337652,13.569361,10.111097,15.638346,17.85927,6.4032035,10.860348
layer_2,49.984108,56.76913,19.884281,26.95962,17.551497,7.0026526,25.841105,23.846273,14.283398,6.5346856,12.000629,17.840168,8.537581,8.102631,2.8358252,10.919371
layer_3,79.02394,46.26196,24.610664,32.26378,20.350828,20.608496,16.07938,18.100847,16.953592,4.4486465,6.671656,6.326018,11.889152,8.821074,12.974515,2.3517625
layer_4,122.105865,60.91638,33.56579,36.9287,43.483013,32.190434,42.077827,11.101156,13.712393,12.977491,16.185963,7.2047315,13.266804,11.279958,14.100028,16.26843
layer_5,59.4273,68.57932,45.328358,52.727287,29.830036,37.349487,12.438653,5.4600377,20.582136,6.4009247,11.520379,9.966167,6.465204,7.024623,4.8348036,6.7836404
layer_6,28.108755,43.846214,50.040615,102.2271,15.958668,15.838233,15.630563,17.9511,9.112148,13.65098,5.9537215,7.4612927,4.3490543,4.093249,6.298023,3.877206
layer_7,135.7825,69.54361,19.534317,31.225368,20.362675,58.59772,41.401108,30.987865,23.388422,24.322487,15.908232,39.74061,7.4781885,7.027924,3.7503128,12.928236
layer_8,134.97585,32.904007,54.44455,84.9398,31.289143,28.189468,23.355305,13.043838,19.370626,13.75485,10.3767395,3.7719996,6.35808,5.5653453,3.6121104,3.373282
layer_9,95.15542,40.97735,20.788239,43.17824,26.123121,15.957178,80.25816,13.498942,7.2781157,11.733669,5.7755346,5.6601777,5.785164,3.9521163,3.0787377,3.7862895
layer_10,57.493423,55.503902,28.532656,23.357069,63.2322,21.905405,66.121376,11.069966,9.594845,7.6886644,3.5255132,6.806334,3.3199546,3.1000743,3.7689536,3.503597
layer_11,73.22079,45.386845,32.823753,17.406551,17.378132,31.89443,6.5271206,24.577263,8.901358,8.762208,9.446862,3.129906,3.9965723,4.1716547,4.1615705,3.631899
layer_12,71.00962,69.59162,36.760933,36.265926,28.517439,9.9404545,19.214521,16.593264,7.3851833,14.625467,4.5780025,6.493884,5.6695023,3.940046,3.4618764,7.9270105
layer_13,72.31037,35.1891,49.23169,41.692265,21.397303,18.651476,8.954783,15.0142355,21.201492,7.441653,20.857655,9.13233,9.357377,3.315559,4.916807,3.8069108
layer_14,85.83999,77.75749,20.789482,15.410351,22.697279,24.992458,15.292731,8.203546,43.22957,13.419956,5.5205784,4.0322504,11.783533,3.465417,9.37134,7.3844333
layer_15,99.8181,74.0452,67.91377,15.878891,16.42803,11.094739,21.869808,13.806072,12.861895,9.555593,9.027537,5.829731,4.451522,11.82764,6.558392,9.203135
layer_16,63.636093,42.0892,9.601321,74.22714,16.459768,17.578146,13.123144,13.583718,7.893504,5.262427,3.5614138,4.727431,5.5741673,9.3793125,4.4496307,4.5965285
layer_17,69.80463,86.90576,33.19176,48.95451,55.61926,22.719648,10.831861,17.252048,5.4217143,15.143393,4.68928,3.9507158,3.8462646,3.9832957,3.6482666,8.331408
layer_18,111.99231,73.91546,41.600945,21.094316,29.20308,13.880817,9.991697,7.8927836,9.086677,8.652602,5.3932023,3.6717188,3.7673821,4.039172,8.129695,3.8381016
layer_19,83.902054,99.22939,56.93509,78.050415,21.18178,34.017265,40.91194,8.211137,6.429721,9.556186,5.268801,7.759403,5.827979,3.7867746,4.766921,7.4825754
layer_20,80.59303,42.54792,42.92849,11.52433,46.31929,29.854683,10.80375,29.495174,42.455494,4.286102,5.2586527,3.999188,3.9467723,4.371583,4.206344,5.8434587
layer_21,88.18595,33.154873,62.730278,70.09783,10.411953,17.6892,44.245453,9.620964,61.87884,6.7299356,4.531713,5.240749,4.8859124,4.6380577,25.32713,9.162567
layer_22,74.5995,73.85821,56.54849,21.29916,70.09378,87.64057,62.85694,23.189095,6.9504566,10.462607,6.0983334,6.8617673,12.256041,4.8942623,8.045903,20.850258
layer_23,60.70529,77.2385,45.22368,54.24646,48.539116,68.40024,40.31695,55.369755,28.790071,14.072521,13.843343,21.310427,11.992121,12.135398,19.661474,16.713154
