,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,151.31152,213.73766,170.35072,170.48851,132.1088,184.43626,217.44214,120.91237,92.83721,103.4211,58.544052,201.03482,90.984116,141.01886,60.19022,113.2665
layer_1,50.7379,174.99292,131.74922,139.89688,107.44268,140.7051,75.42556,235.93819,75.19876,96.443886,105.89796,78.485596,101.99241,77.83264,27.586851,77.84274
layer_2,135.06369,219.34402,139.36232,96.13177,86.0957,23.729845,21.901033,264.2521,94.82729,29.592497,77.363914,101.54846,44.85636,57.05057,15.3792305,56.897022
layer_3,195.66945,105.18343,425.52637,61.82088,160.9475,153.51631,36.337166,103.95368,118.30291,16.218895,83.508316,35.50418,82.37955,86.37553,57.99094,10.29834
layer_4,22.966103,352.28006,187.27625,190.51082,85.37517,366.8491,257.79385,74.94856,84.1618,28.608896,117.994446,47.047474,59.526337,52.547028,66.720535,58.742977
layer_5,215.28697,271.779,328.85754,112.29875,103.80419,92.87114,80.3011,82.218216,134.28786,106.44291,87.37509,65.919815,91.77377,72.19081,36.80324,32.897533
layer_6,302.4434,203.57637,280.88434,216.10446,165.8023,77.018425,337.28595,132.45796,73.367195,90.540665,28.668694,44.520687,23.599697,29.608059,34.271824,24.535213
layer_7,13.934926,314.09686,142.72365,216.50842,106.994835,211.23578,339.0423,185.78912,88.2916,135.64809,98.335556,45.169632,63.461884,56.256123,24.032566,90.54051
layer_8,167.23663,221.33632,344.25497,339.8596,105.700714,92.34938,63.63466,90.71199,152.06696,33.787243,84.979,22.691156,43.47734,27.532358,22.718674,20.493896
layer_9,238.55522,297.8728,99.367516,133.36272,124.66125,91.75225,122.03797,95.11529,38.165035,61.564224,41.101227,55.38907,26.892658,21.628815,20.227041,21.34285
layer_10,371.13202,257.20926,81.37134,310.57382,227.48596,160.01405,164.5992,92.441444,54.345287,28.598152,22.192158,48.2566,21.963236,20.263891,24.748749,20.276089
layer_11,163.13051,245.40305,148.07736,203.74245,99.101105,148.13086,32.384846,75.41919,75.89191,46.71225,82.832565,20.24574,21.342548,22.433666,26.11299,23.330767
layer_12,264.06287,243.55135,156.94987,277.00195,128.99881,101.61649,134.99217,123.017876,35.68225,52.74736,22.114483,26.002748,36.42282,24.86652,20.82393,61.533443
layer_13,180.78174,265.3392,211.9166,160.04518,108.05095,73.094475,47.165478,64.71325,131.35817,84.09178,52.903168,63.00467,43.98839,20.600958,32.7889,30.553701
layer_14,224.25786,200.4851,70.93362,151.2968,109.83137,143.22395,62.002655,37.543842,71.58282,51.894672,32.578335,22.75154,81.03919,23.256464,61.279137,56.43979
layer_15,144.14607,240.86371,95.036865,122.93803,107.04298,34.139347,213.60614,58.109905,75.60196,46.278862,57.96057,34.27113,28.117636,62.184414,48.107044,42.01378
layer_16,258.59344,165.58101,39.259087,158.78127,57.59923,114.34367,58.66081,51.74854,49.27142,30.180302,21.452383,27.520435,28.234497,43.854885,28.224634,28.598906
layer_17,139.5581,239.01787,211.26735,202.29587,79.74279,74.53603,192.8043,117.85666,33.164047,53.196384,34.708736,22.572182,21.686506,28.35294,25.863049,35.405674
layer_18,184.08015,196.53928,265.97205,148.4298,111.52732,118.7336,38.210823,43.454132,60.396847,32.04431,25.430378,24.83165,22.617336,23.693155,47.445065,23.34349
layer_19,195.5543,302.14258,156.61015,139.18095,64.55346,105.6164,280.6553,45.399815,26.781624,54.200176,23.803585,35.005966,48.027893,23.427065,29.742363,49.480507
layer_20,199.48808,434.8767,118.92904,39.710857,134.0716,76.77798,59.946716,151.50665,81.047714,24.223541,38.434757,23.804214,24.42487,22.49014,24.457039,29.442627
layer_21,205.21579,71.708244,149.92134,427.96793,43.647144,171.76677,243.34111,29.105476,59.938736,37.1641,25.850662,27.60807,25.302319,27.037436,87.756386,51.2119
layer_22,198.93039,213.02692,296.3546,78.978355,308.98514,222.79651,201.67087,107.472145,38.060066,59.47941,29.146482,31.518026,40.14663,26.641148,32.142338,70.57811
layer_23,151.14497,317.29028,90.58401,226.7035,129.53468,289.86484,69.254745,99.219315,99.650986,24.829603,61.408382,60.86697,51.726276,67.32746,93.82954,93.15426
