,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,152,6,417,1,61,18,44,20,4,4,86,0
layer_1,2,263,19,0,13,18,81,0,2,337,44,2
layer_2,0,0,27,15,1,6,1,3,0,8,0,0
layer_3,20,1,14,13,85,1,49,0,9,12,3,1
layer_4,36,163,34,28,375,599,314,29,583,9,371,71
layer_5,1,0,1,5,7,2,0,0,1,1,19,143
layer_6,1,9,137,1147,12,2,3,0,104,25,27,34
layer_7,55,3,1,481,47,714,5,1,0,0,0,0
layer_8,1,263,7,0,148,259,0,40,83,25,488,332
layer_9,0,1256,1,0,16,978,1,21,692,2,2,514
layer_10,11,12,116,709,37,29,29,3,31,12,11,493
layer_11,192,108,133,43,40,35,47,10,593,4,364,96
