,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,174,15,185,0,31,7,13,316,181,5,123,0
layer_1,5,51,69,0,142,28,9,0,15,69,45,10
layer_2,0,0,386,0,0,2,0,55,0,4,1,0
layer_3,439,0,11,19,9,0,1,0,2,29,0,6
layer_4,51,324,6,405,57,32,8,54,138,5,59,70
layer_5,1,6,0,3,5,2,0,0,2,0,285,48
layer_6,5,363,7,231,9,0,1,0,45,259,76,4
layer_7,16,198,9,47,104,73,16,9,0,0,0,10
layer_8,0,41,5,0,310,50,0,9,228,8,874,356
layer_9,0,267,2,0,43,108,173,1,99,0,0,212
layer_10,88,82,302,69,95,29,2,0,4,254,129,360
layer_11,126,124,165,30,51,25,70,11,121,4,218,529
