,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,2.308956,0.040407363,2.277379,0.5181011,2.2620137,0.041382857,3.2863643,3.8147557,2.303799,2.3505244,1.8086096,2.4301796
layer_1,3.835627,3.2967026,2.3341622,2.328802,2.4693408,2.3407805,3.188307,2.3092752,1.970673,1.8781314,2.6931472,0.46858013
layer_2,3.015179,1.5930756,5.1003814,3.6844583,5.677518,4.765025,1.7405201,2.6686292,3.850537,7.4926906,3.0028648,2.512613
layer_3,2.0354743,1.8760883,5.319341,3.6858382,2.0829625,2.0878825,2.851556,6.7492943,5.382052,2.658541,2.5368087,7.341824
layer_4,2.6012027,3.8175197,2.207394,2.9407606,2.092966,5.4602675,2.8420231,2.2922425,2.1144085,3.326515,2.0274923,10.12943
layer_5,2.0044067,1.9976735,2.2251432,2.7410688,3.412027,1.9876482,3.433084,3.3505466,1.9152712,1.9119271,2.5115905,2.0576725
layer_6,2.0503361,2.1804519,2.0764756,2.161729,2.6680048,2.2633529,2.0222573,2.5677726,4.411492,1.988297,2.0869436,3.6775773
layer_7,6.1611843,2.0781538,2.0097766,2.2644234,2.0829961,2.9000592,2.10147,2.0327024,3.6783516,2.3400831,2.0320082,1.7486542
layer_8,2.104244,1.9997247,2.6787035,2.1859212,3.3793135,3.360062,2.0545692,4.520717,2.3077786,2.2939603,2.0914562,2.079414
layer_9,2.3717678,2.013094,2.1040885,4.380134,2.017622,2.1564791,2.0664506,2.1539097,2.232976,2.0168545,3.7982085,2.0205395
layer_10,1.9823449,2.0112665,2.0403972,2.0396852,2.0670185,2.4992135,2.1068938,2.0878932,2.0207946,4.385912,2.0402124,2.4148836
layer_11,1.6909165,1.9267751,2.0120423,2.6029127,1.8746932,1.935818,2.0286086,1.8200771,2.8335838,2.0130217,2.1810112,3.0189898
