,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,656,390,459,811,907,83,664,812,624,702,547,379
layer_1,991,912,1083,39,374,270,212,519,53,39,1176,131
layer_2,366,48,707,554,100,727,67,660,733,1333,1247,38
layer_3,45,66,501,88,38,38,723,962,416,41,38,194
layer_4,51,67,38,267,38,58,72,441,46,38,38,662
layer_5,39,38,116,41,78,42,105,39,38,38,39,38
layer_6,138,38,38,38,143,39,38,41,160,43,38,45
layer_7,301,38,38,38,41,39,38,38,42,38,44,38
layer_8,38,39,38,38,38,39,73,68,39,38,38,44
layer_9,39,38,38,62,38,38,38,38,141,39,38,39
layer_10,38,38,38,38,39,67,38,38,38,95,38,38
layer_11,66,38,38,41,38,44,38,38,776,38,38,38
