,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,35.134674,15.4029875,60.64097,9.691891,9.6272,11.797503,8.954289,9.452275,8.322137,3.0299459,11.402679,7.7021756,5.2193704,5.233279,4.8812623,8.028096,4.5424542,14.366574,1.9061775,4.9069705,21.303114,14.920463,9.009558,13.216787,16.446918,16.493052,15.004429,11.640616,2.2210736,0.90266794,3.491017,2.639227
layer_1,13.074298,31.128181,2.6012957,6.8261714,1.4681176,4.901011,8.525027,0.56053185,1.9546698,1.8736141,13.933099,19.563757,5.2425385,4.034434,3.3236208,3.8845613,10.672141,8.44597,16.290358,1.2760478,25.81172,0.8358381,0.23593438,0.010527656,4.885999,0.57913804,4.6451073,0.97565335,7.54132,7.4489837,11.106929,4.8947263
layer_2,1.8064222,0.6971296,6.558802,0.7190784,9.029439,2.7887843,2.3574033,19.310955,2.4825933,4.8421755,1.9798295,8.10355,3.7788372,2.454626,1.5301933,0.6964326,6.8657384,5.203765,2.5046756,7.255348,0.1412942,4.0302324,4.6201487,1.9977005,5.159094,15.540946,0.37951466,1.9897747,1.428881,0.9879596,1.5550892,8.933647
layer_3,5.0179553,5.2241387,9.510998,3.9817133,4.322042,45.16766,10.515297,20.332874,19.287268,3.7575276,13.682496,12.619067,4.509406,9.000893,5.8837953,13.035809,7.3447804,29.676407,22.830395,9.226678,2.8480153,9.088746,9.5772085,3.2824013,5.133247,3.3117688,5.635437,2.2289197,19.603611,8.868766,11.014218,8.762443
layer_4,2.0514665,12.514918,8.220998,3.9579248,16.29126,7.8661056,10.8126955,12.2123375,9.302288,14.450954,9.210782,3.3638043,35.311943,35.275997,9.969658,6.561687,0.48969188,17.700026,6.5269923,1.7568419,3.233749,3.8022857,8.18355,12.892475,34.73858,11.5729885,7.3563757,15.695119,5.8648043,0.90406007,2.9209409,23.488703
layer_5,4.315741,2.8177342,21.094074,21.182869,2.6696835,0.61641616,3.2545638,1.4849497,1.1548822,0.42651036,0.22807227,0.007335901,18.99064,40.378365,28.421915,16.37729,21.062256,12.32371,12.854677,7.149706,17.46855,2.7953758,1.0409033,2.8194413,6.2693152,21.349957,6.739131,7.7811537,8.623106,14.785497,8.395424,8.9522705
layer_6,39.774975,16.27557,27.085863,34.376926,9.017729,18.120314,12.029957,18.27173,0.5392981,0.3522817,1.2934835,0.072637275,3.8950012,8.133789,2.750233,24.834877,10.487681,11.552614,10.034065,12.3588085,7.298884,15.914478,25.100279,7.085498,16.475021,7.709387,8.33853,5.4561787,6.3572135,10.065901,8.678334,11.068568
layer_7,21.61234,17.462019,7.8210387,7.8954964,23.40473,1.0738956,2.5852194,12.565425,8.877397,0.68041646,6.962884,10.100656,0.94718033,11.3536415,12.0436945,14.886497,31.83514,17.845078,4.7494025,14.946952,6.103302,9.981163,5.526887,6.309693,9.109748,9.884108,8.7775345,8.253976,1.4691089,2.3049426,3.1044025,29.908407
layer_8,7.8784,6.7623677,10.3710985,5.302503,5.065592,10.493077,10.098872,9.607603,20.74008,25.199205,11.582013,31.365442,20.53925,14.650259,14.650869,13.092436,4.1092567,0.5726483,1.0406901,0.078493506,1.96182,2.7326915,14.788108,5.635684,7.1255455,9.641671,48.387165,6.8564444,6.6143727,26.060375,3.0672455,4.322575
layer_9,9.288184,7.630274,8.513463,14.233925,19.456537,17.718245,12.177,16.677574,0.86658007,4.1048727,1.482196,24.306986,1.2908577,12.781096,22.480228,16.71143,1.3442146,0.23024718,4.444228,13.263042,20.521118,3.7560372,5.751766,9.775262,1.6795121,12.486514,36.801807,3.7791183,45.271255,12.149102,9.233968,10.06969
