,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,148,284,395,195,145,482,1172,286,165,270,202,172,408,338,571,83
layer_1,1600,123,178,479,1648,262,79,81,622,189,495,281,806,124,246,430
layer_2,195,314,221,285,57,417,135,1821,82,394,101,777,2032,207,131,230
layer_3,174,189,174,174,176,820,174,174,174,174,174,175,174,174,174,174
layer_4,174,174,174,174,174,293,174,272,174,174,174,177,174,174,171,29
layer_5,423,174,437,174,174,267,179,174,176,174,174,169,174,174,174,178
layer_6,177,278,174,174,175,176,174,174,174,174,174,174,170,174,174,174
layer_7,174,282,174,178,173,174,174,174,174,174,174,359,174,175,174,174
layer_8,174,174,146,174,174,174,190,174,174,175,174,176,173,174,175,174
layer_9,175,174,176,174,156,202,174,174,174,271,174,174,174,178,174,174
layer_10,176,174,174,173,224,174,174,174,174,174,176,207,174,174,174,174
layer_11,174,174,176,178,180,184,166,174,174,174,105,1036,175,174,221,174
layer_12,173,174,174,174,174,174,174,191,174,174,174,174,525,166,176,174
layer_13,178,174,174,174,176,130,174,174,158,174,176,174,207,174,180,174
layer_14,175,135,174,173,174,175,174,174,153,579,175,174,182,175,174,174
layer_15,174,178,174,155,174,174,174,174,177,175,174,178,175,1173,175,174
layer_16,174,172,175,175,174,175,174,174,174,174,174,170,174,174,174,174
layer_17,170,174,166,174,174,174,153,174,174,173,174,179,168,176,170,172
layer_18,170,174,174,175,170,174,175,172,174,389,174,211,174,174,174,174
layer_19,174,174,175,174,205,174,174,174,174,173,173,176,176,174,180,174
layer_20,174,174,175,286,174,174,174,174,174,174,166,190,174,173,1393,168
layer_21,173,172,174,172,174,202,174,173,174,172,173,174,201,174,175,174
layer_22,174,175,173,174,174,174,174,174,174,174,174,175,174,173,174,174
layer_23,173,175,174,172,169,174,173,173,174,174,174,174,174,174,174,174
layer_24,174,172,180,174,174,175,174,226,228,174,174,174,179,219,175,174
layer_25,173,211,173,174,209,174,175,174,191,174,174,174,174,175,174,173
layer_26,174,174,174,173,174,174,173,174,174,172,175,174,175,174,174,177
layer_27,178,173,144,218,174,181,174,175,174,174,174,174,174,174,174,175
