,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,6.389441,11.998466,51.12099,8.137642,6.674906,12.052234,1.5501479,26.240599,15.877915,16.295033,18.70752,22.7531
layer_1,7.41148,18.36372,45.11982,15.721639,29.256254,4.716112,2.962058,3.8298483,12.895028,40.085205,44.854088,22.589464
layer_2,5.516351,9.273077,12.458278,2.0098805,0.77307063,2.7665846,2.628382,13.037405,7.5944543,16.917122,16.989178,8.786758
layer_3,0.17727245,5.214781,31.820381,13.912072,1.054936,33.603638,0.8472816,2.956326,8.100974,3.8691144,1.5158522,2.2734942
layer_4,2.7674625,9.972118,19.264944,23.404522,0.7388206,1.2466888,1.9286793,2.1945195,9.818797,2.9790206,0.68252146,7.58031
layer_5,13.889337,7.8027906,2.6808004,56.920666,5.5665793,12.607194,3.0649154,0.4938607,3.8605583,7.360074,1.0333424,10.048735
layer_6,16.963612,16.20406,28.045248,22.527912,32.372066,12.152851,1.1508973,13.727599,2.194295,10.998575,3.6374822,0.85760635
layer_7,7.6409245,10.132515,3.0538769,17.450766,7.640554,33.320744,5.7081275,12.273859,4.055085,17.697454,14.378816,18.423069
layer_8,7.9758806,42.446888,2.6458247e-08,3.8110254,0.001537806,0.5770337,5.3890257,15.061688,0.25188985,0.0037136055,0.06914219,44.31206
layer_9,8.440048,23.529867,1.9584999,10.599124,18.937178,8.652794,39.403797,17.76344,6.732209,3.6425745,37.845516,8.610373
layer_10,8.126862,8.422875,9.696763,23.558117,7.1838856,3.3472128,6.0509815,19.716776,3.6042821,36.503857,42.15701,31.974344
layer_11,19.985518,23.781847,26.789482,4.600174,5.475477,2.541963,15.284655,19.9764,11.094773,10.588176,4.4492173,11.044181
