,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,28,9,69,75,11,0,24,40,15,33,30,22
layer_1,31,42,11,11,1,37,52,13,0,78,1,2
layer_2,12,1,40,1,0,0,15,6,0,89,36,0
layer_3,0,15,17,0,1,19,0,3,5,0,0,13
layer_4,0,60,0,2,6,0,1,0,36,0,0,0
layer_5,32,0,0,4,7,10,0,154,9,5,2,0
layer_6,0,96,1,75,0,0,0,1,37,0,10,7
layer_7,1,0,9,82,0,2,1,8,44,0,7,37
layer_8,8,3,0,133,0,0,118,68,97,1,1,3
layer_9,1,1,2,152,0,0,42,0,54,3,0,1
layer_10,66,0,0,0,8,111,9,7,0,56,2,0
layer_11,102,64,0,48,91,42,0,3,6,15,49,77
