,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,0,0,0,2,0,0,0,0,0,0,912,0,0,0,0,0,173,0,256,162,30,0,0,0,0,0,194,0,0,44,346,675
layer_1,41,0,0,0,0,0,0,0,38,0,0,0,0,128,4,1,16,0,0,1,2,1,0,0,0,0,12,8,1,0,6,0
layer_2,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,37,0,0,0,0,0,5,4
layer_3,0,0,0,0,0,0,1,1,33,0,0,4,0,0,2,4,0,0,0,0,0,0,18,0,4,67,0,4,39,6,3,1
layer_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,15,0,31,0
layer_5,77,67,56,6,0,0,0,6,22,0,0,0,0,33,0,4,1,0,0,0,1,13,7,0,0,0,0,0,0,0,0,0
layer_6,0,0,0,0,0,2,2,21,0,0,0,0,66,206,0,7,0,0,0,0,1,5,0,0,0,0,0,0,18,4,0,9
layer_7,52,0,0,1,0,3,0,6,26,14,2,16,0,0,1,2,0,0,0,0,0,0,0,0,31,13,1,0,0,0,0,0
layer_8,0,1,1,0,0,0,3,0,6,46,0,1,13,15,0,15,0,1,0,0,29,7,0,17,1,3,0,2,13,2,0,44
layer_9,0,0,0,0,2,1,0,4,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,2,3,0,0,0,2,1,161,65
layer_10,0,1,0,1,12,44,0,92,1,2,5,0,83,12,94,136,3,1,0,196,0,0,3,1,2,1,0,0,56,10,0,25
layer_11,3,0,0,0,0,1,0,2,0,0,0,6,0,0,0,0,0,908,2,0,2,19,3,3,48,0,1,0,18,14,2,2
layer_12,485,139,30,15,0,0,0,0,0,0,0,0,0,3,0,0,1,5,1,6,1,0,0,0,23,19,3,7,0,0,0,137
layer_13,3,39,171,0,126,0,3,0,4,9,4,1,1,91,2,103,6,7,32,3,1,10,45,16,5,8,16,16,0,7,49,53
layer_14,2,0,0,0,0,0,0,0,6,5,2,2,0,643,8,23,24,0,1,0,42,8,0,4,0,0,2,3,0,0,0,0
layer_15,45,2,2,7,0,1,7,1,14,5,3,1,0,9,0,8,0,0,0,9,3,0,1,0,0,0,0,0,9,3,2,12
layer_16,25,0,6,0,0,4,34,5,29,14,54,0,0,0,0,0,0,0,50,0,0,2,0,95,2,0,53,2,0,0,10,20
layer_17,1,0,0,0,157,145,73,3,0,1,8,521,5,3,50,8,60,38,226,16,201,26,712,60,0,0,0,0,8,7,0,0
layer_18,0,0,0,0,0,332,9,250,77,0,29,5,1,0,0,0,71,44,5,21,1,0,0,0,0,27,1,0,0,0,0,18
layer_19,3,404,6,1,1,6,0,0,0,0,0,0,4,38,0,4,0,0,0,0,0,26,4,0,66,3,25,4,3,0,2,11
layer_20,0,5,5,0,0,3,0,0,1,0,0,2,1,0,0,75,47,0,1,0,0,55,2,0,1,3,11,17,1,0,0,0
layer_21,0,0,1,0,0,6,0,0,0,0,0,0,36,0,5,55,0,0,0,0,29,0,0,0,3,2,0,2,22,2,255,5
layer_22,0,0,0,0,0,1,0,1,0,0,2,0,2,1,21,5,0,0,0,0,210,0,41,48,0,4,0,0,0,0,0,0
layer_23,0,21,11,5,0,33,4,3,0,1,0,0,0,0,0,0,6,133,25,35,8,36,23,7,149,2,50,105,0,0,2,0
layer_24,119,684,40,64,3,0,1,10,4,0,3,0,0,4,25,3,0,0,0,1,0,1,2,15,1,0,1,0,0,0,0,0
layer_25,3,0,0,51,1,1,13,3,1,38,2,0,7,0,1,12,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,1
layer_26,2,1,0,0,0,0,0,0,15,0,4,4,3,0,0,46,0,0,0,0,16,51,12,67,0,10,21,3,0,25,1,4
layer_27,1,16,0,5,0,3,4,2,0,3,1,21,0,127,0,6,0,31,10,8,6,0,2,41,2,18,4,2,64,0,0,0
layer_28,1,0,1,0,144,4,31,1,29,4,122,6,6,49,94,3,0,0,1,0,0,2,0,0,0,0,0,0,0,6,502,1
layer_29,2,0,9,1,65,0,22,0,0,0,0,0,43,16,0,0,17,13,0,2,3,0,0,0,3,56,1,4,70,3,1,7
layer_30,2,0,0,1,0,0,0,0,0,44,0,4,143,1,11,0,40,1,11,49,0,6,6,93,0,0,0,0,1,22,0,2
layer_31,31,664,22,4,0,0,0,6,81,81,2,1,0,55,1,0,0,1,0,0,8,0,37,0,105,76,8,11,0,0,0,0
