,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,12,17,20,21,19,14,12,17,14,6,14,10,16,15,12,12
layer_1,21,23,19,16,13,11,12,6,6,5,5,6,7,16,14,7
layer_2,26,22,19,21,14,10,8,7,7,7,6,5,12,4,4,6
layer_3,23,20,18,18,15,4,7,5,10,6,6,8,4,4,8,6
layer_4,23,18,21,15,4,18,7,7,5,14,9,5,7,5,5,6
layer_5,22,20,13,12,13,9,4,5,6,4,4,4,4,4,4,9
layer_6,14,17,14,11,16,4,7,7,4,4,4,4,6,4,4,6
layer_7,23,21,27,7,7,19,7,4,8,7,6,6,4,4,4,4
layer_8,21,19,11,14,13,4,5,6,5,5,5,5,4,4,4,6
layer_9,19,9,10,18,7,5,7,4,6,4,4,4,6,6,4,4
layer_10,24,10,6,7,6,4,8,6,4,4,5,7,5,5,4,4
layer_11,26,11,9,4,4,4,5,4,4,4,4,4,4,5,4,4
layer_12,11,14,17,7,7,4,5,6,4,4,4,4,4,4,4,4
layer_13,18,14,5,6,8,4,4,4,4,4,5,4,4,4,4,4
layer_14,13,11,5,5,5,6,4,4,10,4,4,4,4,4,4,4
layer_15,16,21,8,4,4,6,6,4,4,4,10,4,4,4,4,4
layer_16,18,9,5,5,4,9,4,4,4,4,4,4,4,4,4,4
layer_17,27,11,11,5,11,4,6,20,5,4,6,5,4,4,4,4
layer_18,16,17,5,9,5,4,4,4,4,6,5,6,4,4,4,4
layer_19,22,18,13,8,4,14,7,4,7,4,6,4,4,4,4,4
layer_20,19,17,16,8,7,11,4,6,6,4,7,4,6,4,4,4
layer_21,18,21,14,8,9,5,4,5,10,6,4,4,5,4,14,6
layer_22,19,18,15,7,12,14,11,13,5,9,4,4,18,4,4,5
layer_23,15,19,18,18,15,16,14,11,16,15,10,7,6,7,4,10
