,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,198,130,95,143,153,109,184,243,75,114,152,104,96,247,127,147
layer_1,267,101,172,90,215,120,150,99,120,156,162,113,164,65,159,162
layer_2,76,192,136,127,79,242,76,264,173,104,83,271,283,126,70,79
layer_3,69,70,69,65,70,200,69,69,69,69,69,69,69,69,69,69
layer_4,69,69,69,69,69,141,69,120,69,69,69,71,69,69,69,69
layer_5,102,69,89,69,69,123,69,69,69,68,72,69,69,69,69,69
layer_6,69,84,69,69,69,69,69,69,70,69,69,69,69,69,69,69
layer_7,69,82,69,69,69,69,69,68,69,69,69,157,69,85,69,69
layer_8,69,69,69,69,69,69,76,69,69,68,69,69,69,69,69,69
layer_9,69,69,69,69,70,74,69,69,69,71,69,69,69,70,69,69
layer_10,69,69,69,70,114,69,69,69,69,69,69,90,69,69,69,69
layer_11,69,69,69,69,77,75,69,69,69,69,69,146,69,69,69,69
layer_12,69,69,69,69,69,69,69,70,69,69,69,69,145,70,69,69
layer_13,74,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
layer_14,69,69,69,69,69,69,69,69,68,150,69,69,69,69,69,69
layer_15,69,70,69,69,69,69,69,69,69,69,69,69,69,234,69,69
layer_16,69,69,69,69,69,69,69,69,69,69,70,69,69,69,69,69
layer_17,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
layer_18,69,69,69,69,69,69,69,69,74,76,69,71,69,69,69,69
layer_19,69,69,69,69,80,69,69,69,69,69,69,69,69,69,69,69
layer_20,69,69,69,80,69,69,69,69,69,69,69,73,69,69,224,69
layer_21,69,69,69,69,69,69,69,69,69,69,69,69,71,69,69,69
layer_22,69,69,70,69,69,69,69,69,69,69,69,69,69,69,69,69
layer_23,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
layer_24,69,69,70,69,69,69,69,71,71,70,69,69,71,76,69,69
layer_25,69,69,69,69,72,69,69,69,69,69,69,69,69,70,69,69
layer_26,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,70
layer_27,69,69,69,69,69,68,69,70,69,69,69,69,69,69,69,69
