,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,3.4820964,0.24880622,3.4702044,0.03421067,0.6324886,0.29081663,3.9250135,1.3127913,2.863381,3.3219643,2.607934,3.6346998
layer_1,1.3387667,1.5325105,2.512815,2.5804875,2.6120827,2.957936,2.8960636,3.1789398,2.780185,2.5893126,3.0268726,0.5711924
layer_2,1.512889,2.59658,0.3075574,0.7356972,1.1387892,0.9255779,1.8222778,2.3451462,1.0129899,1.0617323,2.1647527,1.9870434
layer_3,1.8239497,1.7808747,0.6387493,0.770485,2.4478517,2.2170336,0.8769172,0.6649943,1.0233197,1.7364522,1.7971096,1.3456389
layer_4,1.3674567,1.6337674,1.8896779,1.6596689,2.2296817,1.9226588,1.847833,1.0536097,3.2041037,1.953933,2.1674917,0.25049007
layer_5,1.9723331,2.0001283,2.1439347,2.537433,1.8420624,2.0590541,1.1623869,2.024264,1.9731288,2.2341456,2.140074,2.08367
layer_6,2.0871444,2.0522487,2.1670237,2.213762,3.0033665,2.027053,2.1037314,2.273405,1.1016134,1.98185,2.2471368,1.9785852
layer_7,1.6455948,2.042221,1.9932421,1.9907665,2.2979746,2.1824486,2.167115,1.8789477,1.9134138,1.9386257,2.0266573,1.9840223
layer_8,2.143455,2.12567,2.2662835,2.0940216,2.0160432,2.0738091,2.8799014,1.7460666,1.9914829,2.0365329,2.330439,3.1365283
layer_9,2.0998378,1.8161529,2.070255,1.9671173,2.2251844,2.0324936,2.1307993,2.040234,3.2121794,2.050428,2.050928,1.7930566
layer_10,2.8920264,2.0658836,1.9021008,1.8053306,2.141436,2.173999,2.0837376,2.0559006,1.8612628,1.9052122,2.5169964,2.1527555
layer_11,3.3990607,2.4199538,2.6577034,2.4286258,2.5576556,2.5415812,2.7109218,2.4721496,4.015518,2.7266028,2.0950227,2.5680313
