,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,209.0,40.0,338.0,4.0,0.0,0.0,580.0,563.0,99.0,190.0,107.0,187.0,18.0,340.0,691.0,0.0
layer_1,10.0,9.0,5.0,11.0,0.0,3.0,9.0,18.0,20.0,8.0,0.0,10.0,0.0,7.0,28.0,0.0
layer_2,19.0,1.0,2.0,0.0,132.0,137.0,24.0,1.0,1.0,17.0,1.0,3.0,17.0,5.0,124.0,0.0
layer_3,40.0,0.0,5.0,0.0,17.0,92.0,0.0,0.0,0.0,2.0,3.0,226.0,0.0,7.0,544.0,2.0
layer_4,71.0,0.0,37.0,0.0,1.0,0.0,283.0,2.0,5.0,0.0,32.0,113.0,0.0,4.0,66.0,133.0
layer_5,0.0,0.0,0.0,19.0,256.0,1.0,429.0,0.0,0.0,300.0,0.0,1.0,6.0,0.0,307.0,0.0
layer_6,110.0,0.0,553.0,8.0,6.0,2.0,24.0,43.0,5.0,15.0,0.0,877.0,482.0,0.0,22.0,844.0
layer_7,0.0,0.0,685.0,90.0,60.0,5.0,0.0,3.0,89.0,599.0,0.0,0.0,0.0,84.0,9.0,10.0
layer_8,592.0,0.0,103.0,75.0,19.0,0.0,0.0,49.0,429.0,0.0,9.0,1.0,874.0,3.0,0.0,0.0
layer_9,62.0,75.0,0.0,0.0,9.0,0.0,20.0,146.0,0.0,1.0,5.0,180.0,10.0,380.0,1.0,0.0
layer_10,0.0,6.0,198.0,61.0,858.0,271.0,35.0,53.0,279.0,33.0,96.0,0.0,84.0,0.0,18.0,70.0
layer_11,84.0,148.0,0.0,0.0,90.0,0.0,126.0,451.0,209.0,11.0,4.0,0.0,0.0,22.0,10.0,4.0
layer_12,126.0,19.0,200.0,309.0,477.0,295.0,10.0,0.0,0.0,15.0,0.0,2.0,219.0,4.0,1.0,1.0
layer_13,36.0,31.0,3.0,27.0,0.0,0.0,0.0,0.0,96.0,0.0,39.0,118.0,3.0,12.0,858.0,0.0
layer_14,98.0,18.0,39.0,0.0,296.0,0.0,313.0,105.0,1.0,9.0,444.0,674.0,0.0,6.0,1.0,20.0
layer_15,260.0,445.0,0.0,0.0,91.0,70.0,616.0,222.0,56.0,156.0,0.0,112.0,402.0,9.0,153.0,0.0
layer_16,785.0,51.0,34.0,36.0,269.0,128.0,2.0,111.0,11.0,533.0,4.0,47.0,0.0,0.0,127.0,0.0
layer_17,0.0,3.0,188.0,111.0,0.0,0.0,331.0,40.0,2.0,0.0,9.0,3.0,6.0,0.0,37.0,150.0
layer_18,1.0,1.0,11.0,36.0,7.0,78.0,49.0,124.0,2.0,470.0,0.0,600.0,371.0,0.0,82.0,109.0
layer_19,25.0,292.0,50.0,232.0,304.0,148.0,3.0,52.0,8.0,5.0,0.0,0.0,0.0,418.0,104.0,8.0
layer_20,444.0,538.0,83.0,62.0,29.0,11.0,54.0,35.0,148.0,90.0,44.0,7.0,34.0,140.0,52.0,83.0
layer_21,165.0,0.0,24.0,15.0,19.0,27.0,1.0,81.0,120.0,3.0,49.0,31.0,37.0,32.0,142.0,385.0
layer_22,6.0,264.0,774.0,230.0,4.0,56.0,80.0,3.0,0.0,566.0,96.0,33.0,35.0,99.0,606.0,507.0
layer_23,0.0,133.0,7.0,0.0,73.0,12.0,312.0,613.0,0.0,1.0,69.0,9.0,9.0,9.0,24.0,0.0
layer_24,0.0,0.0,892.0,749.0,281.0,357.0,30.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,286.0
layer_25,6.0,18.0,3.0,101.0,641.0,597.0,3.0,78.0,60.0,75.0,39.0,0.0,0.0,0.0,181.0,2.0
layer_26,1.0,1.0,17.0,22.0,37.0,1.0,26.0,96.0,2.0,417.0,0.0,30.0,0.0,652.0,0.0,90.0
layer_27,44.0,0.0,516.0,35.0,474.0,3.0,15.0,156.0,105.0,237.0,0.0,0.0,141.0,0.0,2.0,222.0
layer_28,6.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0
layer_29,0.0,0.0,1.0,0.0,0.0,154.0,12.0,0.0,0.0,1.0,21.0,90.0,208.0,1.0,0.0,84.0
layer_30,3.0,1.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,48.0,124.0
layer_31,24.0,0.0,1.0,139.0,2.0,30.0,0.0,0.0,83.0,0.0,559.0,0.0,0.0,0.0,0.0,0.0
layer_32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,0.0,4.0,3.0,6.0,0.0,0.0,0.0
layer_33,0.0,0.0,0.0,0.0,110.0,0.0,0.0,3.0,1.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0
layer_34,0.0,0.0,0.0,0.0,93.0,4.0,0.0,0.0,1.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0
layer_35,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_36,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0
layer_37,0.0,0.0,0.0,0.0,7.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
layer_38,0.0,34.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,29.0,32.0,0.0,0.0,0.0,137.0,0.0
layer_39,10.0,0.0,84.0,0.0,10.0,0.0,0.0,47.0,0.0,0.0,0.0,9.0,0.0,57.0,0.0,0.0
layer_40,0.0,0.0,0.0,39.0,0.0,0.0,43.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
layer_41,125.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0
