,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,88.0,180.0,159.0,238.0,97.0,349.0,430.0,58.0,213.0,146.0,156.0,110.0,231.0,125.0,268.0,91.0
layer_1,563.0,67.0,81.0,138.0,537.0,125.0,9.0,93.0,264.0,159.0,295.0,251.0,254.0,307.0,60.0,109.0
layer_2,169.0,63.0,43.0,502.0,169.0,176.0,119.0,479.0,57.0,322.0,197.0,282.0,486.0,126.0,90.0,400.0
layer_3,91.0,191.0,93.0,89.0,94.0,617.0,92.0,90.0,91.0,91.0,91.0,92.0,91.0,89.0,91.0,87.0
layer_4,91.0,91.0,92.0,91.0,91.0,131.0,91.0,219.0,92.0,91.0,91.0,91.0,91.0,91.0,119.0,110.0
layer_5,273.0,89.0,237.0,91.0,92.0,244.0,111.0,91.0,92.0,94.0,91.0,80.0,91.0,91.0,91.0,139.0
layer_6,94.0,446.0,91.0,92.0,93.0,92.0,91.0,91.0,92.0,91.0,91.0,91.0,70.0,91.0,91.0,91.0
layer_7,93.0,267.0,91.0,96.0,91.0,91.0,91.0,90.0,93.0,91.0,91.0,193.0,91.0,104.0,84.0,91.0
layer_8,91.0,91.0,53.0,93.0,93.0,94.0,96.0,91.0,91.0,102.0,91.0,91.0,139.0,91.0,96.0,91.0
layer_9,91.0,91.0,92.0,91.0,52.0,99.0,91.0,92.0,91.0,185.0,89.0,91.0,91.0,144.0,92.0,91.0
layer_10,91.0,91.0,91.0,85.0,123.0,89.0,91.0,91.0,91.0,92.0,93.0,136.0,93.0,91.0,91.0,90.0
layer_11,91.0,109.0,93.0,92.0,166.0,94.0,64.0,91.0,91.0,91.0,28.0,476.0,95.0,93.0,172.0,92.0
layer_12,91.0,91.0,93.0,91.0,91.0,91.0,91.0,105.0,91.0,91.0,92.0,92.0,203.0,93.0,95.0,91.0
layer_13,93.0,91.0,91.0,91.0,91.0,18.0,91.0,91.0,91.0,91.0,93.0,91.0,168.0,91.0,91.0,91.0
layer_14,91.0,59.0,91.0,91.0,93.0,91.0,91.0,92.0,90.0,286.0,93.0,91.0,92.0,95.0,91.0,91.0
layer_15,91.0,144.0,91.0,38.0,91.0,91.0,91.0,91.0,98.0,94.0,90.0,95.0,91.0,148.0,93.0,91.0
layer_16,91.0,91.0,100.0,93.0,91.0,93.0,91.0,91.0,90.0,91.0,94.0,91.0,91.0,91.0,91.0,91.0
layer_17,60.0,91.0,98.0,91.0,91.0,91.0,92.0,91.0,91.0,91.0,91.0,102.0,91.0,100.0,90.0,89.0
layer_18,83.0,91.0,91.0,91.0,91.0,91.0,100.0,90.0,90.0,187.0,91.0,390.0,91.0,91.0,91.0,91.0
layer_19,91.0,91.0,117.0,90.0,94.0,91.0,91.0,91.0,91.0,93.0,93.0,91.0,91.0,91.0,91.0,91.0
layer_20,91.0,91.0,91.0,263.0,91.0,97.0,91.0,91.0,91.0,91.0,90.0,98.0,91.0,91.0,535.0,86.0
layer_21,91.0,91.0,90.0,91.0,91.0,92.0,91.0,91.0,91.0,91.0,91.0,91.0,134.0,91.0,91.0,91.0
layer_22,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
layer_23,91.0,112.0,91.0,91.0,91.0,92.0,91.0,91.0,105.0,91.0,92.0,91.0,91.0,91.0,91.0,91.0
layer_24,92.0,91.0,91.0,94.0,91.0,91.0,91.0,119.0,115.0,91.0,91.0,91.0,139.0,139.0,91.0,91.0
layer_25,91.0,92.0,91.0,91.0,111.0,91.0,110.0,91.0,100.0,91.0,91.0,91.0,91.0,95.0,91.0,91.0
layer_26,91.0,92.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,96.0,91.0,91.0,91.0,91.0,96.0
layer_27,114.0,91.0,82.0,181.0,92.0,95.0,91.0,94.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
