,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,68,182,258,212,236,308,233,182,221,2,45,246
layer_1,465,298,0,471,3,302,294,656,227,330,130,240
layer_2,292,637,1305,17,9,1937,178,0,277,385,273,6
layer_3,460,29,184,103,286,466,265,417,34,11,11,263
layer_4,214,101,123,166,302,46,167,111,497,310,852,161
layer_5,175,111,223,68,183,153,270,119,91,120,60,156
layer_6,43,106,65,218,211,42,169,201,161,77,155,65
layer_7,190,179,171,448,77,195,86,116,162,211,160,145
layer_8,182,133,125,136,159,166,172,187,160,103,180,186
layer_9,105,121,205,206,225,149,200,126,141,118,134,183
layer_10,87,241,147,210,157,167,163,198,209,152,211,93
layer_11,226,136,171,158,196,230,193,194,145,190,128,129
