,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,27,0,10,0,1,0,22,31,22,23,2,15
layer_1,15,18,32,3,20,8,4,16,5,3,37,0
layer_2,24,3,9,7,9,27,3,26,21,45,24,3
layer_3,3,3,7,2,3,3,13,33,27,3,3,11
layer_4,3,3,3,27,3,3,6,1,4,3,3,12
layer_5,3,3,5,3,5,3,5,3,3,3,3,3
layer_6,9,3,3,3,13,3,3,3,5,3,3,3
layer_7,37,3,3,3,3,3,3,3,3,3,3,3
layer_8,3,3,3,3,3,3,6,5,3,3,3,4
layer_9,3,3,3,6,3,3,3,3,12,3,3,3
layer_10,3,3,3,3,3,4,3,3,3,8,3,3
layer_11,3,3,3,3,3,6,3,3,28,3,3,3
