,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,38,0,28,0,1,0,36,36,42,39,16,29
layer_1,27,40,42,24,32,30,27,32,26,24,30,0
layer_2,41,25,15,25,23,35,24,28,37,38,35,24
layer_3,24,25,21,16,24,24,23,39,37,23,24,28
layer_4,22,25,24,31,24,23,24,9,27,24,24,15
layer_5,24,24,24,24,25,24,22,24,24,24,24,24
layer_6,28,24,24,24,33,24,24,24,22,24,24,24
layer_7,35,24,24,24,24,24,24,24,24,24,24,24
layer_8,24,24,24,24,24,24,25,24,24,24,24,24
layer_9,24,24,24,25,24,24,24,24,34,24,24,24
layer_10,24,24,24,24,24,24,24,24,24,23,24,24
layer_11,25,24,24,24,24,24,24,24,30,24,24,24
