,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.61778396,0.5260708,0.38500932,0.33286777,0.27141526,0.20996276,0.2122905,0.17271881,0.16108008,0.15083799,0.15782122,0.16340782,0.22439478,0.117783986,0.18947859,0.13314712
1,0.6489758,0.6056797,0.47206703,0.26443204,0.31052142,0.19692737,0.20670392,0.11592179,0.12150838,0.11685289,0.11080074,0.09450652,0.10335196,0.17877094,0.12337058,0.18994413
2,0.62802607,0.5623836,0.38500932,0.34217876,0.11685289,0.10242086,0.26582867,0.07681564,0.08612663,0.0689013,0.23091248,0.08985102,0.117783986,0.084264435,0.118715085,0.13175046
3,0.5865922,0.6010242,0.35428306,0.41759777,0.119646184,0.09310987,0.087523274,0.09124767,0.118249536,0.105214156,0.086592175,0.073556796,0.12942272,0.05726257,0.14757915,0.06843575
4,0.66433895,0.38454378,0.27653632,0.41387337,0.16201118,0.13268156,0.45204842,0.09171322,0.06657356,0.08798882,0.1066108,0.07588454,0.074022345,0.08286779,0.08147114,0.25279328
5,0.6089386,0.4036313,0.17597765,0.54562384,0.45810056,0.12430168,0.08891992,0.08845437,0.108007446,0.08845437,0.08891992,0.08845437,0.105679706,0.08845437,0.08845437,0.095903166
6,0.21834265,0.4869646,0.5460894,0.5377095,0.17318435,0.08985102,0.16666667,0.083798885,0.09264432,0.08845437,0.08891992,0.08845437,0.08845437,0.08845437,0.08845437,0.1075419
7,0.6708566,0.26024207,0.40921786,0.12290503,0.12802607,0.3603352,0.53165734,0.10381751,0.3151769,0.10707635,0.10381751,0.13314712,0.08845437,0.08845437,0.08845437,0.086592175
8,0.6708566,0.3924581,0.45903167,0.48743016,0.15270019,0.095437616,0.09171322,0.08612663,0.09497207,0.08985102,0.08798882,0.08798882,0.08845437,0.08845437,0.08845437,0.08845437
9,0.51955307,0.13640596,0.10614525,0.5046555,0.22532588,0.11405959,0.44692737,0.08845437,0.08938547,0.08845437,0.08845437,0.08845437,0.08845437,0.08891992,0.08845437,0.08845437
10,0.14851025,0.4404097,0.24860336,0.26350093,0.40921786,0.08798882,0.22299814,0.08938547,0.08938547,0.08891992,0.08845437,0.08845437,0.08845437,0.08845437,0.08798882,0.08845437
11,0.32914338,0.273743,0.14292365,0.11499069,0.09124767,0.11126629,0.09078212,0.095437616,0.08845437,0.08845437,0.08845437,0.08845437,0.08845437,0.08845437,0.08845437,0.08845437
12,0.18994413,0.5083799,0.25884545,0.1452514,0.30400372,0.086592175,0.09031657,0.08612663,0.08985102,0.08798882,0.08891992,0.08845437,0.08845437,0.08845437,0.08845437,0.08845437
13,0.34776536,0.19785847,0.108938545,0.17783985,0.09124767,0.10288641,0.08938547,0.087523274,0.096834265,0.08845437,0.12104283,0.08845437,0.08891992,0.08845437,0.08845437,0.08845437
14,0.25698325,0.37430167,0.10381751,0.095903166,0.15130354,0.18621974,0.09357542,0.09171322,0.1405959,0.08985102,0.08845437,0.08845437,0.09171322,0.08891992,0.09124767,0.08891992
15,0.29795158,0.43621975,0.20344506,0.14897579,0.09217877,0.08985102,0.11312849,0.096834265,0.09264432,0.08845437,0.08845437,0.08845437,0.08845437,0.09450652,0.08845437,0.08798882
16,0.5972998,0.12988827,0.08938547,0.2988827,0.09497207,0.11080074,0.09031657,0.09031657,0.1066108,0.08845437,0.08845437,0.08845437,0.08798882,0.09031657,0.08845437,0.08891992
17,0.599162,0.36359406,0.2537244,0.09916201,0.14013036,0.09962756,0.13826816,0.09497207,0.09031657,0.08985102,0.08845437,0.08845437,0.08845437,0.09916201,0.08845437,0.08845437
18,0.22113594,0.26443204,0.2453445,0.15549348,0.108472995,0.105679706,0.09124767,0.09497207,0.09078212,0.09124767,0.08845437,0.08845437,0.08845437,0.08938547,0.08798882,0.2434823
19,0.26862198,0.32029796,0.18435754,0.11405959,0.10381751,0.12290503,0.26210427,0.095437616,0.08938547,0.09357542,0.08845437,0.08798882,0.08891992,0.08845437,0.08845437,0.14618249
20,0.40316573,0.23789571,0.20623836,0.087523274,0.109404095,0.09450652,0.09217877,0.096368715,0.08938547,0.08845437,0.08985102,0.08845437,0.08845437,0.08845437,0.08845437,0.08985102
21,0.18435754,0.44459963,0.105679706,0.16154562,0.08845437,0.09823091,0.09078212,0.08845437,0.09264432,0.08891992,0.08845437,0.08845437,0.08845437,0.08938547,0.15502793,0.12104283
22,0.50558656,0.16573557,0.17178771,0.10148976,0.1829609,0.096834265,0.08938547,0.18808194,0.087523274,0.08845437,0.08845437,0.08845437,0.10242086,0.08845437,0.09171322,0.14851025
23,0.2811918,0.22067039,0.1810987,0.16852887,0.11219739,0.15549348,0.09078212,0.09217877,0.47672254,0.13314712,0.07728119,0.07216015,0.10707635,0.108472995,0.19087523,0.15689012
