,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,185.0,94.0,17.0,51.0,97.0,108.0,147.0,195.0,209.0,121.0,6.0,224.0
layer_1,36.0,0.0,11.0,0.0,2.0,8.0,0.0,31.0,3.0,0.0,7.0,14.0
layer_2,1.0,8.0,3.0,0.0,20.0,0.0,6.0,19.0,7.0,2.0,12.0,1.0
layer_3,16.0,4.0,4.0,7.0,23.0,22.0,0.0,0.0,21.0,0.0,4.0,105.0
layer_4,9.0,7.0,0.0,4.0,5.0,4.0,31.0,1.0,0.0,5.0,4.0,1.0
layer_5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,0.0
layer_6,0.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,71.0,0.0,39.0
layer_7,25.0,0.0,2.0,0.0,52.0,14.0,0.0,0.0,0.0,26.0,5.0,1.0
layer_8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,24.0
layer_9,1.0,0.0,0.0,9.0,0.0,12.0,0.0,14.0,9.0,2.0,0.0,0.0
layer_10,3.0,0.0,23.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0
layer_11,0.0,1.0,10.0,0.0,1.0,5.0,0.0,3.0,19.0,3.0,0.0,1.0
