,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,382.0,25.0,996.0,0.0,299.0,16.0,8.0,37.0,245.0,168.0,45.0,178.0
layer_1,13.0,44.0,113.0,8.0,45.0,291.0,257.0,51.0,79.0,0.0,10.0,0.0
layer_2,87.0,279.0,69.0,20.0,965.0,3.0,0.0,2.0,4.0,69.0,497.0,0.0
layer_3,0.0,198.0,10.0,0.0,489.0,994.0,161.0,263.0,12.0,77.0,55.0,46.0
layer_4,58.0,132.0,136.0,658.0,1.0,5.0,28.0,187.0,45.0,5.0,0.0,52.0
layer_5,4.0,1.0,17.0,0.0,431.0,996.0,392.0,76.0,1.0,9.0,2.0,872.0
layer_6,51.0,138.0,30.0,130.0,398.0,12.0,4.0,0.0,527.0,21.0,139.0,195.0
layer_7,932.0,39.0,32.0,29.0,6.0,441.0,128.0,10.0,142.0,101.0,11.0,124.0
layer_8,0.0,24.0,167.0,44.0,152.0,6.0,0.0,5.0,18.0,9.0,1.0,0.0
layer_9,1.0,0.0,137.0,200.0,4.0,282.0,4.0,38.0,3.0,0.0,65.0,83.0
layer_10,168.0,1.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0
layer_11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
