,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,38.0,4.0,138.0,2.0,38.0,1.0,63.0,357.0,121.0,4.0,54.0,2.0
layer_1,31.0,139.0,370.0,0.0,189.0,16.0,69.0,1.0,6.0,232.0,118.0,24.0
layer_2,1.0,0.0,423.0,0.0,16.0,42.0,0.0,52.0,16.0,149.0,1.0,5.0
layer_3,308.0,0.0,32.0,55.0,7.0,0.0,1.0,33.0,1.0,197.0,0.0,0.0
layer_4,189.0,237.0,20.0,369.0,24.0,22.0,273.0,37.0,104.0,146.0,78.0,37.0
layer_5,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,59.0,16.0
layer_6,0.0,61.0,9.0,117.0,0.0,0.0,0.0,1.0,5.0,381.0,87.0,5.0
layer_7,20.0,15.0,0.0,108.0,8.0,47.0,44.0,1.0,0.0,0.0,10.0,8.0
layer_8,0.0,13.0,1.0,1.0,263.0,52.0,43.0,1.0,306.0,0.0,53.0,82.0
layer_9,1.0,88.0,0.0,11.0,0.0,86.0,2.0,1.0,287.0,0.0,0.0,6.0
layer_10,14.0,3.0,420.0,113.0,61.0,135.0,21.0,0.0,273.0,159.0,45.0,155.0
layer_11,212.0,385.0,384.0,37.0,516.0,10.0,31.0,3.0,398.0,0.0,120.0,408.0
