,0,1,2,3,4,5,6,7,8,9,10,11
0,0.370891,0.024385488,0.076283656,0.12284019,0.056327306,0.057719983,0.008842495,0.26987875,0.10566878,0.10340571,0.0681648,0.1064736
1,0.04809018,0.0697977,0.06208185,0.10916621,0.17371404,0.018669533,0.026145361,0.044908885,0.031023603,0.0961801,0.026470555,0.017596425
2,0.014842412,0.027797526,0.012228915,0.05677978,0.0212237,0.038997866,0.04893737,0.02275296,0.065483235,0.19317532,0.015266987,0.07737753
3,0.037085228,0.023424271,0.08259875,0.025979938,0.054919504,0.09608332,0.19728127,0.012951837,0.016456405,0.093861125,0.1165656,0.16635428
4,0.046819728,0.3787308,0.048289597,0.110858485,0.0766041,0.08202215,0.08586386,0.10686196,0.059029646,0.060986713,0.08804938,0.055140544
5,0.25139678,0.03749797,0.14884889,0.11966424,0.12990814,0.17812921,0.10238905,0.235108,0.19185202,0.18287802,0.06813122,0.20786245
6,0.15589993,0.275124,0.091528594,0.19880576,0.13197766,0.13272598,0.0855328,0.052267533,0.19247234,0.029052086,0.2397865,0.18243513
7,0.022786142,0.16403352,0.18452765,0.27029437,0.0335046,0.06707289,0.13789563,0.11922522,0.18189725,0.100170106,0.2051783,0.2730225
8,0.11481958,0.041953087,0.059089553,0.3717392,0.03237744,0.050757963,0.29894128,0.36838028,0.45574275,0.09369558,0.123780034,0.14178927
9,0.09657125,0.20568472,0.11076542,0.21295886,0.09196697,0.13750236,0.23793788,0.24459885,0.2570926,0.068904005,0.11896057,0.20354135
10,0.20497517,0.08162287,0.045892786,0.094715536,0.189502,0.37657434,0.2081779,0.114282735,0.08302557,0.14253658,0.09597364,0.046230894
11,0.0701909,0.096890755,0.07924216,0.15584847,0.24212788,0.18547976,0.1243733,0.09499069,0.22086066,0.22090581,0.271408,0.201574
