,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,426,37,1023,58,189,17,55,1164,581,84,295,56
layer_1,117,322,612,100,815,124,94,2,77,529,303,245
layer_2,28,0,1244,21,23,118,1,262,32,246,26,31
layer_3,1396,1,193,198,29,0,19,38,13,455,3,47
layer_4,451,1392,23,852,550,311,282,501,875,217,436,441
layer_5,2,19,0,9,36,2,0,0,1,1,805,309
layer_6,2,859,138,1580,39,1,0,0,305,1387,515,33
layer_7,85,622,6,812,162,623,45,44,0,1,33,50
layer_8,0,473,22,0,1098,241,24,49,1205,29,1506,770
layer_9,0,1573,3,38,84,1423,400,146,1023,2,1,933
layer_10,221,74,1412,741,167,465,62,16,367,1048,472,1093
layer_11,404,608,996,89,578,75,153,19,842,6,639,1574
