,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,85,4,480,42,64,20,50,1,3,8,150,9
layer_1,30,757,993,36,3,60,600,0,19,810,262,0
layer_2,226,0,1,75,5,474,2,0,307,924,2,0
layer_3,1,0,3,91,83,5,359,0,21,0,114,52
layer_4,852,114,29,37,908,738,1204,125,726,957,239,284
layer_5,15,0,2,16,2,10,0,0,9,1,32,180
layer_6,1,24,160,888,5,12,9,3,196,1,175,19
layer_7,29,3,0,528,23,292,14,14,0,0,0,0
layer_8,5,74,19,0,338,183,0,4,120,9,130,219
layer_9,0,588,7,5,3,539,0,8,962,2,11,108
layer_10,30,0,404,458,117,235,11,0,958,43,0,298
layer_11,354,798,567,31,1108,21,143,22,1141,7,276,64
