,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,336.0,379.0,69.0,216.0,247.0,363.0,184.0,327.0,1040.0,161.0,156.0,573.0
layer_1,34.0,38.0,38.0,0.0,64.0,30.0,1.0,117.0,20.0,1.0,67.0,37.0
layer_2,145.0,50.0,4.0,2.0,29.0,1.0,15.0,36.0,15.0,149.0,62.0,137.0
layer_3,25.0,33.0,15.0,249.0,40.0,177.0,1.0,0.0,97.0,84.0,95.0,215.0
layer_4,33.0,49.0,0.0,9.0,14.0,242.0,42.0,21.0,4.0,5.0,16.0,66.0
layer_5,291.0,19.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,179.0,147.0,3.0
layer_6,3.0,6.0,1.0,14.0,50.0,62.0,75.0,2.0,0.0,201.0,21.0,226.0
layer_7,30.0,3.0,177.0,0.0,258.0,138.0,1.0,2.0,42.0,112.0,366.0,7.0
layer_8,1.0,0.0,18.0,12.0,1.0,11.0,10.0,10.0,1.0,55.0,219.0,163.0
layer_9,10.0,194.0,17.0,60.0,28.0,206.0,3.0,146.0,33.0,6.0,13.0,5.0
layer_10,46.0,4.0,34.0,12.0,71.0,3.0,116.0,17.0,194.0,3.0,24.0,80.0
layer_11,11.0,10.0,94.0,4.0,16.0,22.0,4.0,4.0,64.0,48.0,5.0,8.0
