,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,535.0,273.0,281.0,130.0,381.0,249.0,189.0,0.0,413.0,243.0,447.0,173.0,253.0,271.0,311.0,848.0,457.0,341.0,1035.0,298.0,514.0,252.0,112.0,99.0,414.0,1103.0,825.0,163.0,313.0,169.0,227.0,493.0
layer_1,665.0,362.0,371.0,250.0,171.0,139.0,886.0,71.0,240.0,98.0,74.0,266.0,363.0,251.0,598.0,704.0,828.0,70.0,13.0,1028.0,142.0,240.0,1135.0,121.0,556.0,274.0,89.0,179.0,249.0,181.0,1.0,636.0
layer_2,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,13.0,0.0
layer_3,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
layer_4,4.0,0.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,3.0,2.0,645.0,0.0,0.0,1.0,18.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,14.0,0.0,0.0,0.0
layer_5,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,2.0,2.0,0.0,1.0,1.0,1.0,1106.0,1.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0
layer_6,0.0,0.0,0.0,14.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,5.0,2.0,1.0,1.0,8.0,0.0,6.0,1.0,1.0,26.0
layer_7,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,19.0,3.0,0.0,39.0,0.0,1.0,0.0,1.0,7.0,1.0,6.0,1.0,1.0,4.0,1.0,0.0,122.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
layer_8,0.0,8.0,16.0,0.0,0.0,4.0,3.0,1.0,3.0,1.0,10.0,3.0,0.0,1.0,0.0,59.0,2.0,1.0,8.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,33.0,0.0,19.0,7.0,0.0
layer_9,1.0,2.0,144.0,0.0,1.0,25.0,1.0,6.0,1.0,3.0,25.0,6.0,1.0,2.0,3.0,1.0,98.0,3.0,11.0,4.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,38.0,6.0,1.0,3.0,1.0
layer_10,1.0,1.0,1.0,10.0,1.0,3.0,3.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,11.0,1.0,26.0,0.0,1.0,3.0,1.0,33.0,0.0,1.0,44.0,7.0,1.0,8.0,49.0,2.0,1.0
layer_11,4.0,3.0,0.0,25.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,21.0,4.0,0.0,1.0,1.0,2.0,1.0,1.0,9.0,1.0,1.0,14.0,10.0,0.0,6.0,1.0
