,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,109.0,131.0,124.0,77.0,114.0,127.0,127.0,2.0,109.0,82.0,136.0,73.0,150.0,120.0,137.0,148.0,146.0,102.0,120.0,115.0,127.0,114.0,67.0,120.0,116.0,127.0,93.0,116.0,114.0,37.0,84.0,120.0
layer_1,65.0,103.0,124.0,34.0,20.0,39.0,41.0,23.0,35.0,15.0,32.0,34.0,118.0,25.0,34.0,29.0,33.0,46.0,45.0,42.0,29.0,39.0,45.0,29.0,25.0,98.0,20.0,16.0,17.0,26.0,0.0,77.0
layer_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
layer_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0
layer_4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
layer_5,0.0,2.0,0.0,0.0,2.0,0.0,0.0,10.0,1.0,0.0,3.0,4.0,2.0,6.0,1.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0
layer_6,1.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,17.0,4.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,2.0
layer_7,3.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,9.0,0.0,0.0,1.0,0.0,13.0,2.0,1.0,2.0,3.0,6.0,0.0,2.0,3.0,2.0,1.0,6.0,2.0,0.0,1.0,0.0,30.0,19.0,0.0
layer_8,0.0,9.0,2.0,2.0,1.0,1.0,20.0,2.0,0.0,2.0,1.0,1.0,2.0,15.0,1.0,11.0,2.0,8.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0
layer_9,2.0,2.0,17.0,2.0,2.0,0.0,4.0,3.0,8.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,8.0,1.0,2.0,0.0,2.0,3.0,1.0,5.0,1.0,2.0,10.0,132.0
layer_10,2.0,2.0,3.0,2.0,2.0,2.0,3.0,6.0,2.0,4.0,25.0,2.0,2.0,41.0,3.0,3.0,2.0,14.0,1.0,2.0,116.0,4.0,3.0,2.0,2.0,8.0,3.0,2.0,2.0,9.0,22.0,2.0
layer_11,2.0,3.0,0.0,6.0,2.0,2.0,2.0,5.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,28.0,2.0
layer_12,3.0,1.0,1.0,9.0,2.0,2.0,3.0,2.0,2.0,11.0,2.0,7.0,6.0,2.0,4.0,2.0,3.0,2.0,25.0,2.0,1.0,7.0,2.0,0.0,2.0,3.0,40.0,7.0,2.0,2.0,4.0,21.0
layer_13,3.0,6.0,5.0,2.0,5.0,3.0,3.0,2.0,32.0,2.0,4.0,3.0,6.0,2.0,2.0,2.0,2.0,11.0,3.0,3.0,5.0,1.0,2.0,2.0,2.0,2.0,13.0,2.0,3.0,5.0,3.0,2.0
layer_14,2.0,2.0,6.0,2.0,2.0,2.0,2.0,46.0,2.0,10.0,8.0,1.0,3.0,2.0,7.0,3.0,3.0,7.0,2.0,3.0,7.0,9.0,10.0,2.0,2.0,2.0,4.0,5.0,3.0,3.0,2.0,2.0
layer_15,4.0,2.0,4.0,5.0,3.0,2.0,2.0,2.0,5.0,8.0,2.0,45.0,6.0,5.0,3.0,2.0,3.0,2.0,5.0,5.0,2.0,2.0,3.0,4.0,3.0,23.0,2.0,4.0,4.0,2.0,2.0,9.0
layer_16,2.0,59.0,6.0,7.0,14.0,2.0,2.0,3.0,1.0,3.0,2.0,14.0,5.0,4.0,2.0,9.0,16.0,3.0,5.0,15.0,4.0,2.0,1.0,6.0,19.0,2.0,2.0,2.0,4.0,9.0,2.0,2.0
layer_17,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,2.0,4.0,0.0,1.0,1.0,3.0,1.0,5.0,9.0,2.0,0.0,2.0,3.0,0.0,13.0,0.0,29.0,9.0,0.0,0.0,3.0,1.0,1.0,0.0
layer_18,0.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,4.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0
layer_19,6.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0
layer_20,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,35.0,0.0,21.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0
layer_21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0
layer_22,0.0,0.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,8.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0
layer_23,0.0,23.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_24,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
layer_25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0
layer_26,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,32.0,0.0
layer_27,0.0,0.0,7.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,21.0,0.0,0.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
layer_28,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,11.0,0.0,2.0,0.0,1.0,0.0
layer_29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0
