,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,258,0,159,41,196,4,41,0,0,0,86,2
layer_1,184,0,0,2,0,1,0,0,22,0,0,0
layer_2,0,0,0,0,0,1,0,96,0,0,0,0
layer_3,0,0,8,0,0,0,0,0,1,0,0,0
layer_4,0,0,0,0,0,0,0,0,0,0,0,0
layer_5,0,1,5,0,0,0,2,0,0,0,6,0
layer_6,0,250,0,0,1,0,0,0,1,1,1,0
layer_7,2,1,0,0,1,0,0,1,0,134,5,28
layer_8,0,9,1,4,3,0,0,0,30,77,0,2
layer_9,0,0,1,2,0,1,2,0,0,49,5,0
layer_10,2,0,3,2,0,4,147,5,0,0,0,0
layer_11,256,113,0,7,22,199,1,50,4,19,128,89
