,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,41,46,68,41,89,117,76,66,85,1,8,78
layer_1,124,62,0,66,0,74,56,107,60,62,28,62
layer_2,56,165,52,2,4,199,79,0,75,90,77,0
layer_3,133,7,75,19,75,92,56,104,13,7,0,75
layer_4,78,39,55,25,81,25,59,32,89,65,33,28
layer_5,64,16,102,5,29,71,76,51,19,51,4,45
layer_6,6,34,23,56,81,31,90,15,29,4,56,57
layer_7,71,78,51,52,23,68,66,62,40,62,69,37
layer_8,61,41,57,35,35,51,62,80,61,72,78,79
layer_9,44,46,76,79,61,62,70,61,28,43,20,76
layer_10,17,82,40,53,51,48,44,61,79,62,57,27
layer_11,72,23,61,40,83,75,61,48,28,61,27,25
