,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,10,8,8,12,4,5,13,5,4,9,1,8,7,5,3,5
layer_1,6,10,5,9,6,5,7,5,7,3,7,3,8,5,4,4
layer_2,9,20,10,6,9,6,2,6,2,3,6,7,8,3,3,4
layer_3,16,11,14,6,6,9,2,4,5,2,3,3,4,5,2,4
layer_4,6,23,8,9,17,15,15,4,5,2,5,2,6,5,5,3
layer_5,8,15,24,9,8,4,3,3,4,3,3,3,11,4,3,3
layer_6,15,13,19,6,2,4,5,5,3,3,3,3,3,3,3,3
layer_7,6,20,3,16,2,8,12,8,7,3,3,3,3,3,3,3
layer_8,5,2,12,19,6,4,5,4,3,3,3,3,3,3,3,3
layer_9,10,18,1,7,13,5,9,3,3,3,3,4,3,3,3,3
layer_10,11,17,7,16,10,5,7,6,3,3,4,3,3,3,3,3
layer_11,8,9,8,10,4,3,3,4,3,3,3,3,3,3,3,3
layer_12,6,7,2,8,1,3,3,5,3,3,3,4,3,3,3,3
layer_13,8,10,9,8,3,3,3,3,3,3,3,3,3,3,4,3
layer_14,12,20,7,5,3,9,3,3,4,3,3,3,3,3,3,3
layer_15,14,13,12,4,4,3,11,3,3,3,3,3,3,3,3,3
layer_16,10,9,3,8,4,9,3,3,3,3,3,3,3,3,3,3
layer_17,11,13,7,5,6,4,4,4,3,3,3,3,3,3,3,3
layer_18,7,20,3,7,6,3,5,3,3,3,3,3,3,3,3,3
layer_19,9,10,26,8,4,5,9,3,3,3,3,3,3,3,3,3
layer_20,9,11,7,3,5,4,6,3,4,3,3,3,3,3,3,3
layer_21,6,11,11,6,4,9,5,3,3,3,3,3,3,3,4,3
layer_22,7,15,16,6,12,7,8,4,3,3,3,3,4,3,3,3
layer_23,10,14,15,21,14,12,11,6,4,8,5,5,3,3,5,7
