,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,175,145,161,139,92,71,103,110,95,135,147,71,151,108,83,62,128,98,37,113,99,97,71,160,48,85,146,159,74,53,112,176,101,153,82,108,125,144,185,162,111,118,287,107,102,171,94,42,163,159,89,107,141,146,142,120,147,134,62,46,123,129,130,180,73,122,118,61,148,83,69
layer_1,55,122,58,44,71,61,101,185,29,136,68,113,57,46,104,54,60,75,89,83,61,61,71,69,66,63,65,69,112,96,76,70,111,56,160,54,81,100,96,95,81,47,63,56,69,48,37,56,128,67,63,57,49,49,44,88,64,77,74,96,45,73,51,91,60,65,71,40,164,77,91
layer_2,40,104,65,59,20,247,22,57,30,32,173,40,99,79,32,20,120,34,54,127,101,109,28,60,38,31,56,56,48,20,19,51,43,28,97,88,31,31,66,92,163,52,48,27,82,29,42,30,33,28,23,14,105,46,18,74,32,159,40,36,54,72,33,67,56,39,48,19,98,28,26
layer_3,17,15,17,64,117,169,24,32,14,26,27,34,59,67,84,20,23,17,25,30,49,41,19,35,24,188,52,119,24,82,72,79,18,48,19,148,30,21,169,45,82,17,28,26,19,22,17,17,137,26,42,72,17,203,32,18,91,175,72,41,145,21,21,24,19,85,32,19,21,51,16
layer_4,21,26,20,95,22,21,23,26,21,21,21,23,21,22,21,21,24,21,21,21,21,21,21,21,21,21,21,66,21,21,43,21,21,21,21,21,24,21,21,21,22,21,21,26,22,70,21,21,21,21,21,21,21,21,28,21,21,21,21,21,24,21,21,21,21,21,21,19,27,21,21
layer_5,21,21,21,21,21,21,23,21,21,21,21,21,21,21,21,21,21,21,21,21,25,21,21,21,21,21,21,21,21,21,22,21,23,21,24,30,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,108,21,21,21,22,21,30,21,21,21,21,21,21,21,21,21,21,21,21,21
layer_6,21,21,21,24,21,22,30,20,22,21,30,21,21,21,21,21,22,21,24,31,22,21,22,21,26,26,32,21,21,21,21,21,21,24,22,43,58,21,22,21,22,21,25,24,21,49,21,21,126,21,21,21,24,21,37,29,22,21,23,121,21,23,21,21,24,21,21,21,23,21,34
layer_7,21,29,44,21,22,21,21,21,21,21,21,31,21,42,107,21,21,21,23,21,28,20,21,21,21,21,21,21,21,34,21,21,21,22,21,21,27,21,29,21,21,21,21,47,21,32,29,45,21,21,21,29,21,21,21,34,21,22,21,21,22,21,21,159,17,21,28,21,21,21,21
layer_8,35,21,21,21,22,21,25,23,21,21,22,22,23,21,23,21,21,45,21,21,25,22,21,22,28,22,22,36,188,37,40,32,41,26,22,33,22,24,21,54,25,21,21,21,21,21,27,22,32,25,26,21,21,32,21,37,21,21,27,24,21,21,31,21,24,20,26,20,21,31,21
layer_9,24,21,21,21,21,21,21,21,21,32,21,21,21,21,21,21,20,21,22,25,21,21,21,100,21,21,31,23,26,21,23,21,21,21,21,21,21,21,30,21,45,21,21,21,21,21,21,29,21,21,25,19,23,21,43,70,21,21,22,22,21,22,23,21,21,21,21,21,21,21,88
