,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,12,15,21,15,9,6,8,6,14,13,9,7,18,12,12,9,12,9,11,15,5,8,8,15,8,8,14,19,7,10,13,18,11,9,4,11,7,10,14,11,9,13,22,9,11,16,9,8,16,12,6,7,14,20,15,12,9,8,6,6,15,17,17,10,7,12,15,8,10,12,5
layer_1,9,5,5,5,7,7,9,14,10,10,4,7,9,5,10,7,10,9,9,6,9,9,9,8,9,8,7,8,11,10,8,7,8,7,15,8,9,11,11,7,8,5,6,10,9,5,5,7,18,7,9,7,10,8,7,9,9,4,5,10,7,9,9,8,7,3,7,6,16,11,6
layer_2,6,13,10,9,18,16,9,16,11,6,24,8,9,9,15,8,14,9,9,12,19,10,8,21,13,19,9,14,8,8,7,6,7,10,9,12,5,6,15,8,15,7,10,8,15,17,16,9,7,6,7,17,33,7,8,11,6,8,7,11,7,14,11,14,7,7,14,7,13,6,6
layer_3,8,5,6,12,5,20,4,6,5,30,8,7,8,6,14,10,10,7,5,6,6,6,7,12,8,10,18,12,6,5,19,9,7,6,10,7,7,5,15,7,6,7,4,9,8,6,7,6,16,6,6,9,9,6,24,6,9,7,7,6,20,15,10,6,7,6,5,9,17,12,9
layer_4,7,6,7,6,7,7,7,16,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,7,7,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,8,7,7,7,7,7,7,7,7,7,6,7,8,7,7,7,7
layer_5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,22,7,7,7,7,7,7,7,7,8,8,7,7,7,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7
layer_6,7,7,7,7,7,7,9,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,7,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,7,8,7,17,7,7,6,10,7,8,7,7,8,7,14,7,7,7,7,7,7,7,7,14
layer_7,7,7,7,7,7,7,7,7,7,7,7,8,7,7,17,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,7,7,7,7,7,7,8,7,7,7,8,7,7,7,8,7,7,7,11,7,7,7,7,6,7,7,5,10,7,7,7,7,7,7
layer_8,7,10,6,7,7,8,7,12,7,7,7,7,9,7,7,7,7,20,7,7,7,7,7,7,7,7,7,7,8,8,6,8,5,7,9,9,10,15,7,10,15,7,7,7,10,7,7,7,7,13,7,7,7,8,7,7,7,7,8,16,11,7,17,7,7,7,8,7,7,9,7
layer_9,11,7,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10
