,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,52,131,232,60,177,186,106,138,104,4,59,146
layer_1,46,61,0,77,0,74,59,357,70,59,133,56
layer_2,103,90,18,86,50,237,61,2,59,60,63,91
layer_3,179,5,84,92,205,77,164,177,71,18,34,62
layer_4,197,24,39,33,62,42,58,68,321,51,97,52
layer_5,136,59,77,8,172,391,288,72,93,183,6,262
layer_6,161,58,102,90,591,68,60,84,283,24,218,86
layer_7,227,75,299,577,31,60,229,52,73,56,122,61
layer_8,269,164,213,568,130,116,92,103,84,360,147,339
layer_9,376,82,75,23,137,284,132,351,120,115,128,25
layer_10,50,75,155,158,72,464,119,121,89,363,42,482
layer_11,259,60,166,68,96,69,84,43,56,162,56,115
