,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,57,0,4,0,16,0,0,0,0
layer_1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,1,0,0
layer_2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
layer_3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
layer_4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0
layer_5,1,0,0,3,11,0,1,0,3,1,0,3,12,0,0,0,0,4,0,0,0,0,0,1
layer_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,33,5,0
layer_7,0,0,0,0,0,3,2,15,7,0,0,1,0,0,1,0,0,0,6,21,194,0,0,0
layer_8,0,0,3,0,0,0,0,0,2,0,5,4,0,5,4,0,0,0,0,0,0,1,24,0
layer_9,1,5,8,0,0,0,5,33,0,0,2,0,1,0,12,0,0,0,0,4,0,0,0,1
layer_10,1,0,0,1,6,1,70,0,3,5,10,0,3,10,15,0,0,0,11,5,9,0,0,1
layer_11,0,0,7,0,1,1,0,0,0,0,0,5,17,26,3,0,0,0,0,2,2,9,0,0
layer_12,0,0,4,0,0,0,26,5,0,0,0,1,9,0,41,0,0,3,0,0,0,0,1,8
layer_13,1,2,1,2,0,0,0,0,4,4,1,0,1,2,3,2,1,0,0,2,0,0,0,1
layer_14,9,0,2,4,1,18,2,1,0,2,2,0,0,0,0,1,1,0,0,3,0,0,1,0
layer_15,0,0,1,4,0,0,0,0,2,0,13,0,0,0,1,0,0,5,1,0,0,0,0,0
layer_16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
layer_17,0,0,2,0,0,0,5,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0
layer_18,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0
layer_19,0,13,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
layer_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
layer_21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
layer_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
layer_23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,3
layer_24,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
layer_25,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_26,0,2,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,7,1,0,0,0
layer_27,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,2,0,0
