,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,0.057639815,1.2857275,0.4286223,0.010711322,0.012668009,0.55271876,0.005166121,1.1073259,0.00014321439,0.017476982,0.5784488,0.009619223,0.058704812,0.007754745,0.004457778,0.03182721
layer_1,0.19370309,0.6827417,0.28382778,1.4857063,0.41218114,0.094984405,0.68272835,0.57223105,0.47850567,0.7434668,0.6940879,0.0066482653,0.92681783,0.48583925,0.43944794,0.3649755
layer_2,0.3506431,0.6196015,1.2913675,0.60384285,0.2987676,0.02976015,0.85325795,0.4342409,0.34591702,0.11798724,0.28943202,0.5258422,0.30111536,0.78364366,0.4096994,0.33165073
layer_3,0.8362716,0.9154848,0.48432386,1.0552722,1.1084758,0.45961073,0.9365307,0.9024448,0.6731928,0.8966286,0.70998436,0.9600294,0.54277235,0.47271958,0.9110061,1.0354291
layer_4,0.3533528,1.0516579,0.14588593,0.6364342,0.39870128,1.0284364,0.63281524,0.51251996,0.74591297,0.93727064,1.7382556,1.1529672,0.40993416,0.8582958,1.7144083,0.6500979
layer_5,1.3783064,1.1655842,0.556212,0.6962713,0.3241276,0.555809,0.7073789,1.2574224,1.0617678,0.5509828,0.18000627,0.030813277,0.1404206,1.0103303,1.3607398,0.3366048
layer_6,1.2896366,0.560533,0.9058432,0.17410016,0.84041053,1.2126749,1.2502747,0.21498846,0.4759293,0.546761,0.49650687,0.15992086,0.10452357,2.1545625,1.080318,1.0892944
layer_7,2.5535142,0.11081793,1.492806,2.1646774,1.6350988,0.6114084,2.0004735,1.3578895,1.6887801,2.1034493,1.06209,1.5778266,0.45196638,1.9999944,0.60056895,0.62343746
layer_8,0.7913314,0.87890387,0.0045940476,0.9591962,1.669272,0.6187883,1.1213355,0.34756732,1.0112526,0.95485264,0.79605263,0.639457,0.9994474,0.9666382,0.001575542,1.0394453
layer_9,1.6798776,0.52926296,0.70382553,0.82321155,0.69308543,0.5614506,1.8895075,2.7467222,0.8345342,2.2831614,1.5736458,1.289701,1.5203452,1.6036844,0.11603239,0.8488809
layer_10,0.9031413,0.9598104,1.0031043,0.93622553,0.9965272,0.46192664,0.8238386,0.9634559,0.41907495,0.9797815,0.9270759,0.9959526,1.0124613,1.0066284,0.42311186,0.7312448
layer_11,0.7191586,1.1689445,0.8816995,0.9244263,1.0280348,0.6245042,0.72289276,1.0662724,2.6365137,0.98923004,0.79719836,0.35438305,1.0195576,1.4456496,0.9640115,0.8815829
layer_12,1.2506564,0.8067271,0.9653831,0.8945666,1.3933805,0.7790349,0.95563316,0.95446134,0.99360275,0.89895105,0.9817161,0.5333645,0.3048101,0.72973907,0.7028698,1.025314
layer_13,0.35142547,1.2665572,0.6380962,0.6856631,0.8190133,1.0487977,0.9864046,0.8064674,0.6754621,0.75326854,1.1875814,0.97652185,2.0031776,0.46857798,1.4665825,0.98288494
layer_14,0.83512855,0.31138062,0.71028364,0.98796546,1.0416641,0.6075341,1.0104522,0.8811443,0.2994307,1.0164577,0.81501144,0.28771555,0.92974234,0.99745786,0.97704595,1.1404792
layer_15,0.84145844,0.5932353,0.7491664,1.488529,0.97614586,1.0281252,1.0045942,0.8493873,0.8406673,0.77026194,1.3563182,1.3257934,0.8189665,1.212156,1.0088749,0.58427364
layer_16,0.96266353,0.96021557,1.0194967,0.72597176,0.8005188,0.9806086,0.96478045,0.9806632,0.97132456,0.9143379,1.0959831,0.9765934,0.972529,0.69406736,1.0148103,0.865419
layer_17,1.0859928,1.4469247,0.83995074,1.1517972,0.7090651,0.7108344,0.4063942,0.7165756,0.5468842,0.2545186,0.64063793,0.8076216,1.3770686,0.5342805,0.46207643,0.8110945
layer_18,0.80866635,0.48121807,0.8286062,0.4652193,0.4572363,0.90159905,0.7650673,0.9634064,0.7798775,1.1123322,0.9486314,1.0251933,0.9072309,1.0732039,0.98983824,0.6207683
layer_19,0.4710668,0.8871188,0.7733056,1.1891083,0.8067082,0.88832915,0.99648577,0.92046064,1.5867285,0.9392963,0.58562255,0.8553331,0.74205536,0.341428,0.7044657,0.4067038
layer_20,0.8220228,0.103887975,0.82470167,0.9936327,0.6149268,0.9753187,0.83927387,0.6928609,0.68062323,0.86557865,0.4208939,0.95530325,0.4691501,0.90504396,0.70349234,0.7481377
layer_21,0.55003417,0.26588732,0.38829395,0.673266,0.5632684,1.1554943,0.7966455,0.58413243,1.0486616,0.6494725,0.59409684,1.0909653,0.49435177,0.53453577,0.7463878,0.9779269
layer_22,0.94902915,0.5042504,0.28206593,1.0321708,0.7390753,0.77614915,0.60001194,1.0043433,0.9270649,0.9089312,0.6465172,0.22391887,0.1734862,0.9025334,0.7186737,0.84171265
layer_23,0.008637689,0.08861843,1.0010791,1.0756513,0.6534401,0.096268065,0.058534678,0.86626244,0.0020921796,0.091423966,0.5137199,0.119357064,0.01936054,0.02864069,0.2000116,0.83145016
