,0,1,2,3,4,5,6,7,8,9,10,11
0,0.011680855,0.0,0.008711146,0.0,0.0,0.0,0.013066719,0.008513166,0.011482875,0.01346268,0.0021777865,0.007523263
1,0.0049495148,0.008315185,0.014452584,0.0021777865,0.00673134,0.005543457,0.004355573,0.009503068,0.0021777865,0.0021777865,0.017026331,0.0
2,0.0037616314,0.002375767,0.00336567,0.001979806,0.0021777865,0.0065333596,0.002573748,0.009305088,0.008513166,0.012274797,0.008909127,0.0021777865
3,0.0021777865,0.002969709,0.0015838448,0.0003959612,0.0021777865,0.0021777865,0.0035636507,0.01009701,0.0053454763,0.0021777865,0.0021777865,0.004751534
4,0.0017818253,0.0027717284,0.0021777865,0.0041575925,0.0021777865,0.002969709,0.0021777865,0.0001979806,0.0021777865,0.0021777865,0.0021777865,0.002969709
5,0.0021777865,0.0021777865,0.002969709,0.002573748,0.0027717284,0.002375767,0.001979806,0.002375767,0.0021777865,0.0021777865,0.0021777865,0.0021777865
6,0.004355573,0.0021777865,0.0021777865,0.0021777865,0.0037616314,0.0021777865,0.0021777865,0.0021777865,0.002573748,0.002375767,0.0021777865,0.002573748
7,0.005939418,0.0021777865,0.0021777865,0.0021777865,0.0021777865,0.0021777865,0.0021777865,0.0021777865,0.0021777865,0.0021777865,0.002375767,0.0021777865
8,0.0021777865,0.0021777865,0.0021777865,0.0021777865,0.0021777865,0.0021777865,0.002969709,0.002969709,0.0021777865,0.0021777865,0.0021777865,0.0021777865
9,0.0021777865,0.0021777865,0.0021777865,0.002573748,0.0021777865,0.0021777865,0.0021777865,0.0021777865,0.004751534,0.002375767,0.0021777865,0.0021777865
10,0.0021777865,0.0021777865,0.0021777865,0.0021777865,0.0021777865,0.002969709,0.0021777865,0.0021777865,0.0021777865,0.002573748,0.0021777865,0.0021777865
11,0.002375767,0.0021777865,0.0021777865,0.0021777865,0.0021777865,0.002573748,0.0021777865,0.0021777865,0.010888933,0.0021777865,0.0021777865,0.0021777865
