,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,9.0,17.0,12.0,23.0,12.0,15.0,32.0,8.0,6.0,17.0,1.0,22.0,9.0,15.0,0.0,9.0
layer_1,4.0,27.0,28.0,24.0,9.0,7.0,9.0,17.0,8.0,6.0,13.0,11.0,7.0,13.0,12.0,4.0
layer_2,21.0,25.0,10.0,10.0,9.0,9.0,17.0,19.0,12.0,2.0,11.0,16.0,13.0,6.0,5.0,6.0
layer_3,45.0,20.0,17.0,23.0,15.0,22.0,3.0,11.0,10.0,1.0,4.0,0.0,6.0,9.0,9.0,1.0
layer_4,40.0,40.0,10.0,29.0,40.0,21.0,38.0,11.0,9.0,3.0,14.0,3.0,8.0,5.0,12.0,5.0
layer_5,38.0,32.0,33.0,29.0,14.0,18.0,12.0,10.0,15.0,10.0,11.0,11.0,11.0,11.0,11.0,18.0
layer_6,11.0,26.0,32.0,56.0,8.0,11.0,12.0,14.0,13.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
layer_7,41.0,41.0,3.0,22.0,5.0,35.0,21.0,21.0,12.0,17.0,12.0,25.0,11.0,11.0,11.0,11.0
layer_8,41.0,1.0,26.0,47.0,16.0,17.0,11.0,11.0,14.0,11.0,14.0,11.0,11.0,11.0,11.0,11.0
layer_9,44.0,14.0,1.0,16.0,18.0,11.0,39.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
layer_10,27.0,44.0,13.0,17.0,28.0,13.0,25.0,11.0,11.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0
layer_11,41.0,13.0,14.0,11.0,12.0,19.0,11.0,13.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
layer_12,41.0,37.0,23.0,24.0,12.0,10.0,13.0,16.0,11.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0
layer_13,35.0,11.0,19.0,27.0,12.0,13.0,11.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
layer_14,40.0,46.0,16.0,13.0,13.0,13.0,13.0,11.0,26.0,14.0,11.0,11.0,13.0,11.0,11.0,11.0
layer_15,47.0,41.0,33.0,10.0,12.0,11.0,18.0,11.0,11.0,11.0,12.0,11.0,11.0,11.0,11.0,12.0
layer_16,17.0,18.0,11.0,34.0,12.0,11.0,11.0,14.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
layer_17,29.0,34.0,15.0,25.0,35.0,13.0,13.0,19.0,11.0,11.0,11.0,11.0,11.0,12.0,11.0,11.0
layer_18,42.0,23.0,20.0,13.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,15.0,11.0
layer_19,32.0,44.0,21.0,36.0,11.0,15.0,22.0,11.0,11.0,12.0,11.0,11.0,11.0,11.0,11.0,14.0
layer_20,24.0,4.0,16.0,10.0,26.0,13.0,12.0,21.0,17.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
layer_21,21.0,5.0,39.0,37.0,11.0,13.0,21.0,11.0,35.0,13.0,10.0,11.0,11.0,11.0,26.0,16.0
layer_22,5.0,26.0,32.0,7.0,36.0,36.0,30.0,23.0,11.0,16.0,11.0,11.0,11.0,11.0,12.0,17.0
layer_23,10.0,5.0,4.0,10.0,9.0,15.0,8.0,19.0,4.0,0.0,14.0,14.0,11.0,9.0,12.0,10.0
