,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,72.0,6.0,14.0,7.0,4.0,0.0,0.0,55.0,29.0,30.0,38.0,3.0
layer_1,37.0,48.0,5.0,32.0,1.0,0.0,16.0,25.0,0.0,95.0,0.0,1.0
layer_2,3.0,2.0,0.0,0.0,1.0,1.0,15.0,0.0,0.0,53.0,0.0,8.0
layer_3,0.0,0.0,31.0,0.0,6.0,0.0,2.0,0.0,5.0,0.0,16.0,62.0
layer_4,0.0,54.0,21.0,3.0,3.0,0.0,10.0,0.0,2.0,17.0,1.0,0.0
layer_5,25.0,4.0,0.0,14.0,63.0,19.0,0.0,67.0,4.0,6.0,3.0,0.0
layer_6,0.0,82.0,1.0,96.0,0.0,0.0,120.0,0.0,11.0,7.0,44.0,63.0
layer_7,11.0,1.0,77.0,80.0,24.0,12.0,0.0,19.0,48.0,1.0,27.0,198.0
layer_8,170.0,45.0,187.0,68.0,6.0,28.0,56.0,139.0,118.0,7.0,4.0,34.0
layer_9,1.0,1.0,11.0,106.0,16.0,5.0,25.0,1.0,8.0,7.0,0.0,58.0
layer_10,52.0,0.0,13.0,3.0,36.0,155.0,3.0,95.0,18.0,13.0,21.0,3.0
layer_11,36.0,41.0,0.0,97.0,125.0,102.0,0.0,31.0,41.0,11.0,72.0,86.0
