,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,350,0,614,22,0,180,875,10,36,200,110,209
layer_1,45,181,10,54,29,39,52,59,43,125,131,22
layer_2,0,41,11,0,76,19,62,10,16,6,0,69
layer_3,11,1,32,475,69,226,68,0,270,32,0,30
layer_4,7,4,51,238,377,529,71,59,703,11,869,12
layer_5,63,0,42,0,0,127,0,0,0,0,0,106
layer_6,26,2,1013,190,0,24,97,2,9,101,9,180
layer_7,4,0,0,154,88,0,0,10,1,0,0,0
layer_8,120,0,274,2,76,262,0,0,351,0,41,387
layer_9,0,114,0,0,0,0,0,0,541,0,0,0
layer_10,31,68,53,61,61,36,79,39,564,25,126,25
layer_11,546,7,30,80,5,161,388,337,1105,131,995,27
