,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,21,1,40,1,0,6,44,0,6,3,4,3
layer_1,0,15,1,3,0,5,1,2,2,2,13,0
layer_2,0,5,0,0,5,2,2,0,2,0,0,0
layer_3,0,0,1,30,3,38,1,0,20,0,0,1
layer_4,0,0,2,3,23,44,0,1,74,0,37,0
layer_5,14,0,2,0,0,17,0,0,0,0,0,5
layer_6,6,1,145,17,0,3,10,2,11,2,5,9
layer_7,0,0,0,9,2,0,0,8,0,0,0,0
layer_8,27,0,12,0,4,24,0,0,10,0,4,6
layer_9,0,10,0,0,0,0,0,0,68,0,0,0
layer_10,14,9,11,28,17,9,13,5,68,10,7,10
layer_11,50,1,1,2,2,19,55,52,117,24,101,0
