,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,67.0,7.0,263.0,23.0,79.0,4.0,32.0,229.0,81.0,3.0,102.0,0.0
layer_1,12.0,149.0,225.0,32.0,198.0,86.0,118.0,0.0,5.0,166.0,75.0,19.0
layer_2,27.0,0.0,312.0,6.0,3.0,80.0,0.0,29.0,82.0,185.0,0.0,21.0
layer_3,262.0,0.0,48.0,158.0,55.0,2.0,61.0,3.0,4.0,143.0,17.0,9.0
layer_4,201.0,194.0,9.0,300.0,187.0,159.0,196.0,91.0,137.0,170.0,45.0,101.0
layer_5,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,46.0,53.0
layer_6,0.0,11.0,23.0,194.0,3.0,2.0,1.0,1.0,53.0,287.0,43.0,5.0
layer_7,12.0,7.0,0.0,97.0,11.0,23.0,1.0,8.0,0.0,0.0,12.0,3.0
layer_8,1.0,6.0,3.0,0.0,266.0,58.0,2.0,6.0,170.0,0.0,42.0,28.0
layer_9,0.0,140.0,0.0,5.0,1.0,158.0,0.0,6.0,316.0,1.0,0.0,12.0
layer_10,10.0,4.0,332.0,129.0,59.0,173.0,8.0,2.0,194.0,139.0,51.0,219.0
layer_11,252.0,220.0,182.0,26.0,173.0,27.0,69.0,9.0,322.0,1.0,211.0,311.0
