,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,29,0,72,0,14,8,4,0,0,0,39,0
layer_1,0,53,148,0,2,7,23,1,1,97,12,0
layer_2,0,0,0,1,0,6,0,0,0,31,0,0
layer_3,0,0,0,3,10,0,0,0,1,0,0,8
layer_4,59,20,9,73,88,48,49,5,115,16,36,3
layer_5,0,0,0,0,0,0,0,0,0,0,74,28
layer_6,0,99,82,30,1,0,0,0,48,0,0,4
layer_7,52,0,0,85,0,5,0,0,0,0,0,0
layer_8,0,10,1,0,119,19,0,2,150,1,11,152
layer_9,0,36,0,0,1,103,0,28,146,0,0,30
layer_10,23,0,66,26,80,0,1,0,25,25,0,77
layer_11,50,16,46,5,135,11,47,9,154,0,26,38
