,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,0,3,41,0,2,6,0,13,30,32,39,26
layer_1,1,10,38,2,13,0,0,2,1,34,51,14
layer_2,0,1,17,0,0,4,0,17,2,15,11,32
layer_3,0,0,36,8,0,43,0,0,7,0,0,1
layer_4,0,0,18,36,0,0,2,0,7,0,0,2
layer_5,17,2,0,54,0,2,0,1,4,2,0,0
layer_6,20,11,28,11,25,26,0,0,0,0,0,0
layer_7,0,8,0,14,1,42,1,24,0,7,3,37
layer_8,0,51,0,0,0,0,0,7,0,0,0,27
layer_9,4,4,0,0,2,2,29,18,2,0,36,0
layer_10,4,10,3,16,1,0,0,19,0,24,49,21
layer_11,27,18,6,1,0,0,8,14,1,6,0,1
