,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,11,0,28,0,1,1,3,51,12,0,14,3
layer_1,2,46,67,0,45,9,13,0,3,42,9,2
layer_2,5,0,67,13,0,18,0,12,5,44,0,1
layer_3,64,0,1,57,4,2,21,0,3,30,1,2
layer_4,54,68,4,106,68,65,90,7,46,50,45,17
layer_5,0,0,0,3,2,2,0,0,4,2,85,43
layer_6,4,9,11,85,0,3,0,0,5,99,56,16
layer_7,8,18,0,63,10,8,4,7,0,0,1,0
layer_8,1,5,2,0,64,31,0,2,72,0,23,24
layer_9,0,28,2,0,1,24,2,1,112,0,1,10
layer_10,5,0,116,28,14,44,3,0,42,64,5,30
layer_11,29,57,47,6,59,8,11,5,61,0,34,89
