,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,193,15,222,27,52,8,42,239,130,12,154,0
layer_1,13,116,347,0,118,39,38,0,21,144,31,15
layer_2,2,0,415,2,9,30,0,23,7,59,1,0
layer_3,441,0,31,67,2,0,29,0,3,98,0,26
layer_4,238,378,13,346,115,119,106,75,235,100,169,36
layer_5,0,0,0,4,1,0,0,0,1,0,229,107
layer_6,0,193,36,157,7,1,0,0,68,318,111,20
layer_7,27,124,1,268,28,15,44,0,0,1,0,1
layer_8,0,32,0,0,441,64,1,8,425,1,191,130
layer_9,1,66,0,2,16,201,64,17,312,0,0,185
layer_10,88,5,395,115,22,79,8,6,156,331,100,404
layer_11,179,136,188,44,233,18,47,1,435,0,257,423
