,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,44.0,8.0,83.0,104.0,49.0,10.0,50.0,40.0,121.0,38.0,112.0,105.0
layer_1,0.0,3.0,1.0,0.0,1.0,41.0,0.0,2.0,0.0,0.0,1.0,9.0
layer_2,105.0,2.0,0.0,0.0,9.0,0.0,8.0,13.0,0.0,105.0,2.0,1.0
layer_3,5.0,0.0,0.0,39.0,33.0,70.0,0.0,0.0,1.0,11.0,1.0,31.0
layer_4,18.0,13.0,0.0,1.0,9.0,4.0,1.0,1.0,7.0,2.0,2.0,3.0
layer_5,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,87.0,26.0,0.0
layer_6,0.0,0.0,1.0,0.0,22.0,0.0,2.0,0.0,0.0,101.0,0.0,101.0
layer_7,16.0,0.0,13.0,0.0,91.0,65.0,0.0,0.0,37.0,7.0,37.0,0.0
layer_8,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,42.0,0.0,0.0
layer_9,0.0,0.0,51.0,0.0,0.0,4.0,0.0,48.0,19.0,27.0,0.0,1.0
layer_10,2.0,1.0,25.0,1.0,1.0,1.0,14.0,1.0,3.0,1.0,32.0,1.0
layer_11,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,68.0,1.0,1.0,1.0
