,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,0.13409919,0.232764,0.2284223,0.29024416,0.38481727,0.37445992,0.6300232,0.55804884,0.4749599,0.48446593,0.33156818,0.60270983,0.43063244,0.44524592,0.4821353,0.49072978
layer_1,0.1565564,0.16587871,0.19355302,0.1812365,0.21622285,0.2902487,0.23131117,0.4896787,0.39357352,0.34154284,0.48300236,0.38676846,0.30480745,0.40437478,0.35135275,0.33290604
layer_2,0.20339234,0.2646723,0.2883079,0.28376734,0.40689316,0.24984804,0.39919648,0.59764564,0.348634,0.2868877,0.30636173,0.340236,0.27658793,0.2393078,0.28523022,0.26279995
layer_3,0.18349478,0.25810564,0.38569456,0.27168548,0.48891875,0.5453756,0.23185022,0.6074608,0.39016572,0.21659522,0.30014843,0.29065338,0.2565493,0.46477488,0.26731023,0.23942517
layer_4,0.12064253,0.39476204,0.6268301,0.530608,0.57950515,0.652317,0.96382487,0.4790812,0.3510567,0.2844828,0.51299953,0.2506258,0.35886475,0.337001,0.3862479,0.34879687
layer_5,0.24420647,0.3458895,0.6851783,0.7142526,0.7221312,0.80299217,0.5609363,0.55498415,0.5863028,0.591663,0.5872027,0.5592605,0.5507576,0.55591977,0.5514818,0.55965805
layer_6,0.4046727,0.4375377,0.77366894,0.85586786,0.71585196,0.57991916,0.7455109,0.535994,0.5529855,0.5564897,0.5538489,0.5565951,0.5753295,0.54951775,0.55183053,0.5587053
layer_7,0.1151647,0.3996631,0.60160226,0.5657463,0.6393296,0.6742652,0.8107474,0.6439515,0.6388086,0.6388146,0.6070974,0.61112195,0.55763906,0.5517032,0.55183053,0.5496212
layer_8,0.12297922,0.4291649,0.5425303,1.0,0.6623633,0.6184067,0.56433314,0.53294474,0.5768974,0.5656803,0.5223142,0.5605465,0.55183053,0.55183053,0.55374515,0.56058604
layer_9,0.21696202,0.41629288,0.622022,0.72059005,0.60154605,0.57853234,0.7397481,0.55086225,0.57507956,0.55183053,0.55183053,0.55183053,0.5737306,0.574534,0.55146897,0.55183053
layer_10,0.64740235,0.58581764,0.46017322,0.801514,0.64670694,0.5749835,0.6155963,0.5466333,0.55181396,0.56479096,0.55256194,0.5673354,0.5517357,0.5536373,0.5604854,0.5553542
layer_11,0.38684237,0.4380264,0.54754514,0.61277634,0.5494363,0.6683854,0.5409745,0.5206387,0.55137706,0.5556191,0.5537502,0.55383396,0.55183053,0.5542508,0.54972994,0.55183053
layer_12,0.39795575,0.5673868,0.7040862,0.6249582,0.5188776,0.5709671,0.624368,0.55591714,0.5478068,0.54809576,0.552208,0.55579007,0.55183053,0.55183053,0.55183053,0.55183053
layer_13,0.53696895,0.47019935,0.63355595,0.6202475,0.58573234,0.572826,0.5333984,0.56109643,0.5292429,0.5537035,0.5537625,0.55183053,0.55183053,0.55183053,0.55183053,0.55183053
layer_14,0.39573875,0.59091365,0.57260096,0.5821462,0.57262284,0.58996373,0.55002815,0.54751015,0.6357405,0.5530627,0.55183053,0.55183053,0.54344875,0.55303216,0.55183053,0.54630005
layer_15,0.43846565,0.6361467,0.6371753,0.57668304,0.5504597,0.5558557,0.6974165,0.5478037,0.55046934,0.553654,0.5247462,0.5611077,0.552076,0.55525976,0.55183053,0.556538
layer_16,0.17011951,0.4331718,0.53912336,0.6278752,0.5719764,0.57981586,0.55312884,0.55500054,0.53194875,0.55179805,0.5537714,0.55183053,0.55183053,0.5513787,0.55183053,0.5520887
layer_17,0.39925596,0.5344966,0.69240284,0.7415712,0.5900394,0.5744951,0.60803014,0.4756935,0.5595643,0.55289954,0.55306935,0.5545923,0.55207807,0.54965204,0.5515496,0.5520381
layer_18,0.75243425,0.5310336,0.69592774,0.55356336,0.584158,0.60840803,0.55251026,0.57037467,0.5486395,0.5497152,0.55183053,0.545431,0.55183053,0.55183053,0.5697581,0.55183053
layer_19,0.5081936,0.8042691,0.71235824,0.7185714,0.5737721,0.62512386,0.67694813,0.5612162,0.5359562,0.5562244,0.54716015,0.55253065,0.54761964,0.55183053,0.55183053,0.5455101
layer_20,0.25841916,0.40071362,0.5967776,0.583061,0.57121474,0.5554719,0.5347599,0.64952374,0.5737833,0.55183053,0.49135557,0.55183053,0.5494082,0.5517166,0.55183053,0.55183053
layer_21,0.41967988,0.1796447,0.7377623,0.8888761,0.5782739,0.7525121,0.7808575,0.5591472,0.58819747,0.5493922,0.54969937,0.55183053,0.55183053,0.55183053,0.4799134,0.5358965
layer_22,0.235793,0.5822046,0.47275022,0.5923034,0.4136029,0.8872725,0.6868882,0.42312193,0.54672253,0.5533143,0.5498702,0.5536728,0.30402082,0.55183053,0.5489177,0.58232474
layer_23,0.30807206,0.40100542,0.34463957,0.7025677,0.5449784,0.7839438,0.5389758,0.71974105,0.5101106,0.42064458,0.431748,0.6300582,0.47933418,0.5325958,0.45300987,0.52795583
