,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,95,80,72,99,100,146,207,107,101,97,20,190,60,168,3,130
layer_1,14,69,39,17,19,42,72,120,48,79,61,47,77,39,17,45
layer_2,25,126,44,22,28,16,25,141,48,9,38,65,12,21,2,26
layer_3,79,30,236,33,92,81,18,93,57,4,37,10,39,64,21,9
layer_4,64,255,24,114,43,222,178,59,44,10,61,19,37,15,45,37
layer_5,91,148,170,69,69,139,53,41,96,49,60,50,45,36,36,34
layer_6,193,95,113,185,66,42,192,91,44,40,37,45,36,36,36,36
layer_7,65,206,20,102,12,91,152,128,62,46,46,36,38,37,36,40
layer_8,83,20,231,197,58,124,40,53,60,46,36,36,36,36,36,36
layer_9,124,106,34,71,97,53,81,41,38,37,36,37,36,36,36,38
layer_10,207,96,56,150,125,79,161,37,36,38,36,36,36,36,36,36
layer_11,56,135,65,90,43,82,40,65,49,38,38,36,36,37,36,36
layer_12,170,99,72,136,59,56,60,86,35,61,36,37,36,36,36,36
layer_13,81,114,140,71,94,57,39,50,64,43,53,36,36,36,36,36
layer_14,208,71,40,63,51,82,53,39,45,47,36,36,39,36,36,36
layer_15,62,109,110,63,54,36,122,49,53,41,40,37,36,43,36,40
layer_16,129,119,34,92,55,66,36,45,40,36,36,36,36,41,36,36
layer_17,53,199,134,167,42,50,83,64,40,43,39,36,36,36,36,37
layer_18,83,83,176,93,51,47,36,44,45,37,36,36,36,36,38,36
layer_19,48,236,66,94,69,76,217,44,36,44,36,36,36,36,36,35
layer_20,172,316,64,45,39,65,38,111,45,36,37,36,36,36,36,36
layer_21,113,69,114,330,66,173,199,40,51,36,36,36,36,36,39,34
layer_22,154,208,309,64,202,175,113,89,40,38,36,38,6,36,36,76
layer_23,141,243,70,355,83,307,48,147,71,42,31,57,27,35,36,48
