,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,231.0,10.0,165.0,53.0,33.0,0.0,0.0,250.0,212.0,47.0,192.0,20.0
layer_1,80.0,134.0,6.0,20.0,21.0,15.0,16.0,91.0,0.0,507.0,0.0,0.0
layer_2,1.0,1.0,0.0,2.0,1.0,0.0,147.0,0.0,4.0,414.0,0.0,11.0
layer_3,0.0,0.0,169.0,0.0,78.0,0.0,9.0,2.0,13.0,2.0,13.0,93.0
layer_4,3.0,592.0,1.0,13.0,0.0,2.0,27.0,0.0,21.0,7.0,0.0,0.0
layer_5,83.0,2.0,0.0,9.0,61.0,13.0,2.0,401.0,0.0,10.0,0.0,0.0
layer_6,1.0,13.0,40.0,393.0,0.0,0.0,4.0,0.0,98.0,2.0,283.0,249.0
layer_7,1.0,102.0,638.0,679.0,7.0,1.0,14.0,3.0,28.0,0.0,14.0,206.0
layer_8,42.0,5.0,4.0,238.0,21.0,16.0,309.0,250.0,564.0,4.0,23.0,15.0
layer_9,0.0,107.0,58.0,667.0,0.0,62.0,67.0,13.0,86.0,12.0,0.0,39.0
layer_10,149.0,10.0,29.0,10.0,8.0,720.0,8.0,11.0,0.0,78.0,10.0,21.0
layer_11,285.0,65.0,0.0,545.0,690.0,203.0,7.0,44.0,99.0,97.0,160.0,547.0
