,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,31,0,20,0,3,1,30,44,31,28,9,17
layer_1,49,32,33,12,17,18,16,28,12,12,32,2
layer_2,38,14,37,38,21,37,17,24,43,53,30,12
layer_3,12,12,31,14,12,12,35,60,41,15,12,26
layer_4,19,17,12,37,12,13,13,8,12,12,12,37
layer_5,12,12,19,13,12,12,20,12,13,12,12,12
layer_6,29,12,12,12,16,12,12,12,23,12,12,12
layer_7,51,12,12,12,13,12,12,12,13,12,12,12
layer_8,12,12,12,12,12,12,13,21,12,12,12,12
layer_9,12,12,12,21,12,12,12,12,15,12,12,12
layer_10,12,12,12,12,12,12,12,12,12,15,12,12
layer_11,12,12,12,12,12,12,12,12,34,12,12,12
