,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,0,0,1441,0,0,2,0,42,71,677,39,595
layer_1,2,119,32,11,1237,1,0,0,0,6,733,353
layer_2,9,101,22,0,0,4,0,12,16,10,469,41
layer_3,0,3,1439,36,0,31,0,1,1,1,0,1
layer_4,1,0,564,6,1,0,0,0,8,1,0,6
layer_5,44,37,0,24,0,213,0,0,2,0,0,1
layer_6,1521,67,46,14,372,2,0,0,0,6,0,0
layer_7,1,47,0,2,5,941,7,55,1,119,4,80
layer_8,5,587,0,0,0,0,0,6,0,0,0,27
layer_9,2,139,0,32,91,16,1325,17,1,1,14,23
layer_10,6,6,634,12,4,0,0,41,1,31,726,1366
layer_11,1,12,0,27,3,2,1,125,75,4,0,11
