,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,20.498083,19.88864,27.392662,39.114586,23.424032,27.039087,23.168291,23.993034,48.775837,21.618116,47.672497,41.140774
layer_1,10.227521,15.221429,9.81575,7.15773,5.315975,21.485779,4.0737658,15.102792,14.413141,10.463383,28.300095,16.41785
layer_2,36.41155,18.239283,4.400801,9.362535,16.12072,7.9481306,10.182845,17.021866,6.723905,36.41781,7.4921017,15.675981
layer_3,8.876788,11.050603,6.9090104,33.514194,14.617626,18.334795,4.569433,9.938295,13.928456,11.014801,18.977137,32.621582
layer_4,21.1098,16.592356,1.3838168,6.449232,17.978718,27.983715,16.658092,13.3812,15.226843,20.775389,16.560167,15.424139
layer_5,32.514965,5.3255515,3.9279778,6.7300067,16.48747,10.779617,7.4570446,2.0740361,6.7456007,26.03111,26.042744,7.4186773
layer_6,1.4411684,4.370275,8.79256,7.2110815,29.162212,11.969215,13.531938,6.9253583,6.6893663,45.33929,9.826515,33.67014
layer_7,17.771492,6.855674,22.567554,1.265512,37.97052,28.138063,5.8978558,2.6374793,16.806152,21.6331,36.109947,6.9098206
layer_8,4.215892,7.868459,10.766796,13.659865,2.6643152,3.5743184,10.022949,14.906467,9.355693,43.21461,4.182935,7.1141076
layer_9,8.595297,3.3716896,18.221851,6.0922513,1.7776191,10.6000805,9.403559,11.896485,15.751243,18.849087,7.655404,9.100299
layer_10,14.824089,9.566981,29.346193,5.594753,2.773909,3.1611114,4.599104,0.91229886,8.341739,10.450754,19.724693,3.7714465
layer_11,0.33551833,3.5813048,23.97457,2.346458,6.6215353,24.988165,2.7540584,5.290437,33.0794,23.849627,4.18293,0.71849066
