,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,8,237,385,3,0,0,28,78,251,191,201,10,5,275,227,0
layer_1,269,8,1,0,156,0,15,4,0,4,0,39,1,0,13,3
layer_2,4,58,77,0,12,49,2,1,0,8,7,46,0,8,8,11
layer_3,8,6,66,2,0,80,0,0,2,92,5,256,3,17,1,229
layer_4,246,28,225,1,217,556,18,4,278,6,128,9,45,17,98,141
layer_5,0,23,0,383,12,160,188,0,17,420,3,0,126,3,4,0
layer_6,12,0,104,0,151,15,10,22,0,335,1,95,480,4,211,26
layer_7,7,14,11,40,92,292,15,2,28,413,0,0,84,140,87,129
layer_8,322,7,246,103,38,1,20,130,79,3,69,302,168,37,0,29
layer_9,22,219,2,0,6,62,79,216,223,104,18,1,12,41,1,1
layer_10,93,35,26,98,378,139,2,20,329,28,18,39,53,5,20,143
layer_11,399,204,10,17,145,185,0,72,18,1,72,4,20,263,2,0
layer_12,81,92,15,16,241,57,1,5,1,5,0,0,11,214,0,0
layer_13,108,187,12,69,0,1,149,0,220,127,5,167,1,5,172,1
layer_14,16,5,250,131,103,9,276,126,6,7,266,379,96,1,0,33
layer_15,368,187,6,3,48,14,321,154,139,268,1,19,20,0,170,307
layer_16,109,377,208,13,140,345,0,5,1,22,7,6,0,1,10,0
layer_17,2,13,110,33,0,5,118,97,0,1,75,96,79,102,26,46
layer_18,3,35,22,109,3,88,83,79,5,259,0,295,95,160,107,112
layer_19,205,109,130,305,257,17,135,168,3,6,1,3,108,319,116,36
layer_20,370,167,152,140,55,24,36,74,11,131,14,39,48,20,57,74
layer_21,70,60,12,56,60,50,24,114,138,111,160,153,26,23,92,209
layer_22,97,195,255,256,0,40,71,3,423,240,53,25,133,167,421,149
layer_23,78,110,3,3,321,274,172,62,1,16,44,43,143,128,34,17
layer_24,3,32,305,169,194,266,159,86,1,1,6,64,0,0,109,22
layer_25,11,28,24,135,22,57,8,139,60,154,211,4,0,0,65,30
layer_26,120,3,24,50,35,23,52,28,4,223,36,17,23,77,45,279
layer_27,109,0,309,12,39,0,41,6,36,101,1,0,19,3,15,114
layer_28,6,20,0,0,8,9,2,2,1,6,8,1,22,1,0,3
layer_29,11,1,0,0,0,65,23,1,0,2,22,47,267,8,8,12
layer_30,7,3,5,1,0,52,65,0,3,2,35,80,0,1,14,68
layer_31,37,2,1,29,215,37,0,2,26,1,15,8,1,1,5,3
layer_32,1,26,0,2,2,0,5,1,55,1,10,27,2,2,0,0
layer_33,2,0,0,0,52,1,1,28,2,8,1,0,0,3,0,0
layer_34,0,1,0,0,9,30,0,0,3,28,0,0,1,0,0,0
layer_35,0,0,0,1,7,0,3,0,3,14,0,0,0,0,1,0
layer_36,2,6,20,0,2,10,1,0,0,0,9,0,2,0,58,0
layer_37,0,0,1,0,2,46,0,0,0,16,1,0,13,1,0,0
layer_38,0,28,0,0,7,100,0,0,1,2,0,0,1,0,74,0
layer_39,21,0,44,0,1,0,0,44,0,0,0,6,0,42,1,2
layer_40,0,0,10,140,0,0,15,0,0,0,10,0,0,5,0,0
layer_41,49,0,0,0,0,1,1,0,0,0,27,0,0,0,0,0
