,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,42,29,46,36,34,42,35,28,46,48,48,42
layer_1,14,50,50,42,43,42,43,46,42,42,17,38
layer_2,48,42,12,32,27,29,41,35,22,39,40,42
layer_3,42,40,14,37,42,42,50,28,22,30,42,40
layer_4,32,45,42,45,42,40,41,35,42,34,42,2
layer_5,42,43,35,52,37,44,33,41,45,42,44,42
layer_6,37,42,42,42,42,42,42,40,34,42,42,38
layer_7,30,42,42,42,42,41,42,42,38,49,42,42
layer_8,42,42,40,42,40,42,42,39,42,42,42,42
layer_9,42,42,41,40,42,42,42,41,41,42,38,42
layer_10,42,42,40,44,43,44,42,42,42,40,42,42
layer_11,57,42,42,44,43,42,42,42,39,42,41,44
