,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,713,692,775,788,820,710,727,604,826,717,748,678
layer_1,665,841,979,643,658,736,695,693,644,642,785,806
layer_2,839,643,357,800,740,872,683,758,611,683,826,643
layer_3,647,716,479,606,643,646,635,522,753,646,643,677
layer_4,554,909,642,628,653,631,639,612,643,639,643,193
layer_5,649,643,624,747,623,648,625,643,650,643,653,643
layer_6,576,645,643,633,635,642,643,583,674,644,643,731
layer_7,619,644,643,652,655,652,643,646,671,713,644,645
layer_8,643,645,642,648,659,789,643,647,677,642,644,647
layer_9,648,643,650,689,641,646,643,647,651,648,635,645
layer_10,642,646,646,654,648,699,649,651,643,658,647,647
layer_11,743,642,643,670,644,644,643,643,779,643,648,652
