,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,14,7,6,0,0,0,10,12,16,23,12,12,1,8,8,0
layer_1,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
layer_2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
layer_3,0,0,4,0,0,1,0,0,0,0,0,1,0,0,5,0
layer_4,0,0,0,0,0,1,0,1,0,0,0,18,0,0,0,0
layer_5,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0
layer_6,0,0,0,0,0,7,1,0,0,0,0,1,0,0,1,6
layer_7,0,0,1,7,0,3,0,0,3,0,0,0,9,2,5,0
layer_8,5,0,4,4,0,0,6,0,0,0,1,0,2,0,0,0
layer_9,2,4,0,0,3,0,0,1,0,1,0,3,0,3,0,0
layer_10,0,0,5,1,6,12,0,1,2,0,5,13,11,4,0,0
layer_11,1,1,0,0,5,5,5,4,0,1,1,0,0,16,0,0
layer_12,0,1,0,4,6,9,4,0,0,0,0,0,4,0,0,0
layer_13,2,5,0,0,0,0,0,0,4,7,1,1,0,2,13,0
layer_14,0,0,3,6,16,0,0,1,0,0,1,6,0,0,1,15
layer_15,4,5,0,0,0,2,15,12,6,3,0,3,3,0,10,14
layer_16,9,3,1,1,11,3,0,0,0,11,0,3,0,0,0,0
layer_17,0,0,4,5,0,0,2,1,0,0,2,0,2,6,2,1
layer_18,0,0,0,3,0,0,2,5,0,5,0,10,1,7,2,5
layer_19,1,2,5,4,4,8,0,5,0,0,0,0,4,5,6,3
layer_20,6,11,10,9,2,1,0,1,0,0,0,0,0,0,0,0
layer_21,2,0,0,2,1,2,0,0,5,0,8,7,0,0,0,14
layer_22,3,5,7,14,0,0,3,0,7,17,0,8,3,6,10,15
layer_23,0,16,0,0,2,0,5,19,0,0,7,0,7,3,2,0
layer_24,0,0,6,4,4,3,5,8,0,0,0,7,0,0,0,6
layer_25,0,0,1,21,7,6,0,0,1,0,0,0,0,0,4,0
layer_26,0,0,0,1,0,0,20,1,1,3,0,0,0,4,0,1
layer_27,1,0,3,1,7,0,13,15,0,0,0,0,0,0,0,1
layer_28,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
layer_29,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,22
layer_30,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
layer_31,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
layer_32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
layer_33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_34,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
layer_35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
layer_39,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
layer_40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_41,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
